NRO_REGISTRO,RUC,RAZON,DEPARTAMENTO,PROVINCIA,DISTRITO,DIRECCION,FCHA_REGISTRO,COD_PRODUCTO,PRODUCTO,PRECIO_VENTA,UNIDAD,CODIGO_OSINERG,ACTIVIDAD,COD_ACTIVIDAD,MARCA
112602-048-190326,20554545743,CORPORACION PRIMAX S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-07-17 12:00:21,126,GASOHOL REGULAR,13.27,Galones,112602,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112602-048-190326,20554545743,CORPORACION PRIMAX S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-07-17 12:00:22,13,PETRÓLEO INDUSTRIAL Nº 500,13.46,Galones,112602,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112602-048-190326,20554545743,CORPORACION PRIMAX S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-07-17 12:00:22,40,Diesel B5 S-50 UV,15.72,Galones,112602,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112602-048-190326,20554545743,CORPORACION PRIMAX S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-07-17 12:00:22,45,Diesel B5 S-50,17.05,Galones,112602,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112603-048-140825,20554545743,CORPORACION PRIMAX S.A. ,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-17 12:00:23,126,GASOHOL REGULAR,13.5,Galones,112603,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112603-048-140825,20554545743,CORPORACION PRIMAX S.A. ,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-17 12:00:23,127,GASOHOL PREMIUM,13.69,Galones,112603,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112603-048-140825,20554545743,CORPORACION PRIMAX S.A. ,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-17 12:00:23,40,Diesel B5 S-50 UV,15.7,Galones,112603,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112603-048-140825,20554545743,CORPORACION PRIMAX S.A. ,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-17 12:00:23,45,Diesel B5 S-50,17.03,Galones,112603,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112604-048-270326,20554545743,CORPORACION PRIMAX S.A.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-07-17 12:00:24,124,GASOLINA REGULAR,13.71,Galones,112604,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112604-048-270326,20554545743,CORPORACION PRIMAX S.A.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-07-17 12:00:24,126,GASOHOL REGULAR,13.19,Galones,112604,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112604-048-270326,20554545743,CORPORACION PRIMAX S.A.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-07-17 12:00:24,40,Diesel B5 S-50 UV,15.85,Galones,112604,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112604-048-270326,20554545743,CORPORACION PRIMAX S.A.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-07-17 12:00:25,45,Diesel B5 S-50,17.18,Galones,112604,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112621-048-200326,20554545743,CORPORACION PRIMAX S.A. ,LIMA,BARRANCA,SUPE PUERTO,"CALLE CALLAO N° 445 - 460, NUEVA VICTORIA",2026-07-17 12:00:25,126,GASOHOL REGULAR,13.22,Galones,112621,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112621-048-200326,20554545743,CORPORACION PRIMAX S.A. ,LIMA,BARRANCA,SUPE PUERTO,"CALLE CALLAO N° 445 - 460, NUEVA VICTORIA",2026-07-17 12:00:25,127,GASOHOL PREMIUM,13.4,Galones,112621,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112621-048-200326,20554545743,CORPORACION PRIMAX S.A. ,LIMA,BARRANCA,SUPE PUERTO,"CALLE CALLAO N° 445 - 460, NUEVA VICTORIA",2026-07-17 12:00:26,40,Diesel B5 S-50 UV,16,Galones,112621,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112621-048-200326,20554545743,CORPORACION PRIMAX S.A. ,LIMA,BARRANCA,SUPE PUERTO,"CALLE CALLAO N° 445 - 460, NUEVA VICTORIA",2026-07-17 12:00:26,45,Diesel B5 S-50,17.33,Galones,112621,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112622-048-070426,20554545743,CORPORACION PRIMAX S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-07-17 12:00:26,124,GASOLINA REGULAR,13.84,Galones,112622,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112622-048-070426,20554545743,CORPORACION PRIMAX S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-07-17 12:00:27,125,GASOLINA PREMIUM,14.98,Galones,112622,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112622-048-070426,20554545743,CORPORACION PRIMAX S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-07-17 12:00:27,126,GASOHOL REGULAR,13.41,Galones,112622,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112622-048-070426,20554545743,CORPORACION PRIMAX S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-07-17 12:00:27,127,GASOHOL PREMIUM,14.59,Galones,112622,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112622-048-070426,20554545743,CORPORACION PRIMAX S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-07-17 12:00:27,40,Diesel B5 S-50 UV,16.06,Galones,112622,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112622-048-070426,20554545743,CORPORACION PRIMAX S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,FELIPE SANTIAGO SALAVERRY N° 100,2026-07-17 12:00:28,45,Diesel B5 S-50,17.39,Galones,112622,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112623-048-140825,20554545743,CORPORACION PRIMAX SA,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA S/N,2026-07-17 12:00:28,126,GASOHOL REGULAR,14.65,Galones,112623,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112623-048-140825,20554545743,CORPORACION PRIMAX SA,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA S/N,2026-07-17 12:00:28,40,Diesel B5 S-50 UV,17.35,Galones,112623,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112623-048-140825,20554545743,CORPORACION PRIMAX SA,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA S/N,2026-07-17 12:00:29,45,Diesel B5 S-50,18.68,Galones,112623,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112772-048-140825,20554545743,CORPORACION PRIMAX S.A.,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM.2.5 ZONA 1 BLOQUE G,2026-07-17 12:00:29,126,GASOHOL REGULAR,14.47,Galones,112772,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112772-048-140825,20554545743,CORPORACION PRIMAX S.A.,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM.2.5 ZONA 1 BLOQUE G,2026-07-17 12:00:29,40,Diesel B5 S-50 UV,17.4,Galones,112772,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112772-048-140825,20554545743,CORPORACION PRIMAX S.A.,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM.2.5 ZONA 1 BLOQUE G,2026-07-17 12:00:30,45,Diesel B5 S-50,18.73,Galones,112772,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
113814-048-250822,20259829594,REFINERIA LA PAMPILLA S.A.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NÉSTOR GAMBETA  N° 1265,2026-08-05 08:20:37,125,GASOLINA PREMIUM,19.77,Galones,113814,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
113814-048-250822,20259829594,REFINERIA LA PAMPILLA S.A.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NÉSTOR GAMBETA  N° 1265,2026-08-05 08:20:38,124,GASOLINA REGULAR,19.14,Galones,113814,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
113814-048-250822,20259829594,REFINERIA LA PAMPILLA S.A.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NÉSTOR GAMBETA  N° 1265,2026-08-05 08:20:39,127,GASOHOL PREMIUM,19.32,Galones,113814,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
113814-048-250822,20259829594,REFINERIA LA PAMPILLA S.A.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NÉSTOR GAMBETA  N° 1265,2026-08-05 08:20:40,126,GASOHOL REGULAR,18.9,Galones,113814,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
113814-048-250822,20259829594,REFINERIA LA PAMPILLA S.A.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NÉSTOR GAMBETA  N° 1265,2026-08-05 08:20:41,45,Diesel B5 S-50,25.56,Galones,113814,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
113814-048-250822,20259829594,REFINERIA LA PAMPILLA S.A.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NÉSTOR GAMBETA  N° 1265,2026-08-05 08:20:42,40,Diesel B5 S-50 UV,25.56,Galones,113814,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
115287-048-150825,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA A VENTANILLA KM. 25,2026-07-17 12:00:30,12,PETRÓLEO INDUSTRIAL Nº 6,13.4,Galones,115287,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
115287-048-150825,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA A VENTANILLA KM. 25,2026-07-17 12:00:30,124,GASOLINA REGULAR,13.45,Galones,115287,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
115287-048-150825,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA A VENTANILLA KM. 25,2026-07-17 12:00:30,125,GASOLINA PREMIUM,13.79,Galones,115287,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
115287-048-150825,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA A VENTANILLA KM. 25,2026-07-17 12:00:31,126,GASOHOL REGULAR,13.34,Galones,115287,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
115287-048-150825,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA A VENTANILLA KM. 25,2026-07-17 12:00:31,127,GASOHOL PREMIUM,13.5,Galones,115287,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
115287-048-150825,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA A VENTANILLA KM. 25,2026-07-17 12:00:31,13,PETRÓLEO INDUSTRIAL Nº 500,13.19,Galones,115287,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
115287-048-150825,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA A VENTANILLA KM. 25,2026-07-17 12:00:32,40,Diesel B5 S-50 UV,15.81,Galones,115287,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
115287-048-150825,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA A VENTANILLA KM. 25,2026-07-17 12:00:32,45,Diesel B5 S-50,17.14,Galones,115287,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125524-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO NRO. 445-460,2026-08-04 07:31:50,126,GASOHOL REGULAR,18.47,Galones,125524,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125524-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO NRO. 445-460,2026-08-04 07:31:50,40,Diesel B5 S-50 UV,23.95,Galones,125524,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125524-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO NRO. 445-460,2026-08-04 07:31:50,45,Diesel B5 S-50,25.52,Galones,125524,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125526-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,LA LIBERTAD,TRUJILLO,SALAVERRY,PACASMAYO N° 16,2026-07-21 16:34:42,126,GASOHOL REGULAR,16.8,Galones,125526,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125526-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,LA LIBERTAD,TRUJILLO,SALAVERRY,PACASMAYO N° 16,2026-07-21 16:34:42,127,GASOHOL PREMIUM,18.28,Galones,125526,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125526-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,LA LIBERTAD,TRUJILLO,SALAVERRY,PACASMAYO N° 16,2026-07-21 16:34:42,40,Diesel B5 S-50 UV,21.99,Galones,125526,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125526-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,LA LIBERTAD,TRUJILLO,SALAVERRY,PACASMAYO N° 16,2026-07-21 16:34:42,45,Diesel B5 S-50,23.56,Galones,125526,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125527-048-230426,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-08-04 07:54:28,126,GASOHOL REGULAR,13.52,Galones,125527,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125527-048-230426,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-08-04 07:54:28,40,Diesel B5 S-50 UV,18.59,Galones,125527,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125527-048-230426,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-08-04 07:54:28,45,Diesel B5 S-50,19.92,Galones,125527,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125528-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA  SULLANA KM. 4.38 ZONA INDUSTRIAL PIURA,2026-07-25 11:47:27,126,GASOHOL REGULAR,12.06,Galones,125528,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125528-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA  SULLANA KM. 4.38 ZONA INDUSTRIAL PIURA,2026-07-25 11:47:27,127,GASOHOL PREMIUM,12.51,Galones,125528,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125528-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA  SULLANA KM. 4.38 ZONA INDUSTRIAL PIURA,2026-07-25 11:47:27,40,Diesel B5 S-50 UV,17.5,Galones,125528,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125528-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA  SULLANA KM. 4.38 ZONA INDUSTRIAL PIURA,2026-07-25 11:47:27,45,Diesel B5 S-50,18.83,Galones,125528,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125530-048-140525,20600427734,HIDROCARBUROS DEL MUNDO S.A.C. - HIDROMUNDO S.A.C.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-16 06:55:12,124,GASOLINA REGULAR,11.55,Galones,125530,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125530-048-140525,20600427734,HIDROCARBUROS DEL MUNDO S.A.C. - HIDROMUNDO S.A.C.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-16 06:55:12,125,GASOLINA PREMIUM,11.93,Galones,125530,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125530-048-140525,20600427734,HIDROCARBUROS DEL MUNDO S.A.C. - HIDROMUNDO S.A.C.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-16 06:55:12,126,GASOHOL REGULAR,11.5,Galones,125530,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125530-048-140525,20600427734,HIDROCARBUROS DEL MUNDO S.A.C. - HIDROMUNDO S.A.C.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-16 06:55:12,127,GASOHOL PREMIUM,11.68,Galones,125530,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125530-048-140525,20600427734,HIDROCARBUROS DEL MUNDO S.A.C. - HIDROMUNDO S.A.C.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-16 06:55:12,40,Diesel B5 S-50 UV,15.04,Galones,125530,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125530-048-140525,20600427734,HIDROCARBUROS DEL MUNDO S.A.C. - HIDROMUNDO S.A.C.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-16 06:55:12,45,Diesel B5 S-50,16.37,Galones,125530,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125533-048-240724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G ,2026-07-21 08:39:38,126,GASOHOL REGULAR,13.02,Galones,125533,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125533-048-240724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G ,2026-07-21 08:39:38,40,Diesel B5 S-50 UV,17.91,Galones,125533,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125533-048-240724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G ,2026-07-21 08:39:38,45,Diesel B5 S-50,19.24,Galones,125533,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125535-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA NRO. 1265,2026-07-16 06:51:35,126,GASOHOL REGULAR,11.5,Galones,125535,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125535-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA NRO. 1265,2026-07-16 06:51:35,127,GASOHOL PREMIUM,11.68,Galones,125535,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125535-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA NRO. 1265,2026-07-16 06:51:35,40,Diesel B5 S-50 UV,15.04,Galones,125535,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125535-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETA NRO. 1265,2026-07-16 06:51:35,45,Diesel B5 S-50,16.37,Galones,125535,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125538-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ANCASH,SANTA,CHIMBOTE,BREA Y PARIÑAS KM. 421,2026-06-02 06:55:41,126,GASOHOL REGULAR,11.31,Galones,125538,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125538-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ANCASH,SANTA,CHIMBOTE,BREA Y PARIÑAS KM. 421,2026-06-02 06:55:41,39,DIESEL B5 UV,14.35,Galones,125538,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125538-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ANCASH,SANTA,CHIMBOTE,BREA Y PARIÑAS KM. 421,2026-06-02 06:55:41,40,Diesel B5 S-50 UV,14.35,Galones,125538,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125538-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ANCASH,SANTA,CHIMBOTE,BREA Y PARIÑAS KM. 421,2026-06-02 06:55:41,45,Diesel B5 S-50,15.22,Galones,125538,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125539-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA S/N,2026-07-29 08:33:11,126,GASOHOL REGULAR,14.25,Galones,125539,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125539-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA S/N,2026-07-29 08:33:11,40,Diesel B5 S-50 UV,19.09,Galones,125539,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125539-048-180724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA S/N,2026-07-29 08:33:11,45,Diesel B5 S-50,20.42,Galones,125539,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125540-048-170724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2",2026-07-21 16:26:57,127,GASOHOL PREMIUM,18.19,Galones,125540,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
125540-048-170724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2",2026-07-21 16:26:57,40,Diesel B5 S-50 UV,22.61,Galones,125540,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
