codigo_siniestro,fecha,anio,dia_semana,hora,hora_num,provincia,distrito,zona,tipo_via,clase_siniestro,causa_principal,cantidad_fallecidos,cantidad_lesionados,latitud,longitud
A-2022-01-124,2022-01-14,2022,VIERNES,15:30,15,LIMA,SAN JUAN DE LURIGANCHO,RURAL,CALLE,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.881755,-76.947732
A-2022-01-126,2022-01-17,2022,LUNES,07:45,7,LIMA,ATE,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.06192,-76.996147
A-2022-01-260,2022-01-18,2022,MARTES,17:00,17,LIMA,CIENEGUILLA,RURAL,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.130891,-76.810908
A-2022-01-261,2022-01-19,2022,MIERCOLES,16:50,16,LIMA,COMAS,URBANA,AVENIDA,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.940693,-77.067244
A-2022-01-94,2022-01-21,2022,VIERNES,04:40,4,CALLAO,VENTANILLA,URBANA,AVENIDA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,1,0,-11.828861,-77.159304
A-2022-01-262,2022-01-21,2022,VIERNES,20:00,20,LIMA,LURIN,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.289421,-76.868668
A-2022-01-104,2022-01-22,2022,SABADO,06:00,6,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,1,0,-12.046638,-77.132099
A-2022-01-266,2022-01-22,2022,SABADO,22:50,22,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.153347,-76.983953
A-2022-01-268,2022-01-24,2022,LUNES,04:00,4,LIMA,ATE,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,2,1,-12.0613,-76.972222
A-2022-01-267,2022-01-25,2022,MARTES,05:25,5,LIMA,SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.180592,-76.976067
A-2022-01-269,2022-01-28,2022,VIERNES,23:40,23,LIMA,RIMAC,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.042153,-77.020614
A-2022-01-270,2022-01-30,2022,DOMINGO,01:20,1,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.141153,-76.981288
A-2022-01-277,2022-01-30,2022,DOMINGO,06:00,6,LIMA,SAN MARTIN DE PORRES,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.022886,-77.059221
A-2022-01-271,2022-01-30,2022,DOMINGO,08:10,8,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.204977,-76.928748
A-2022-01-279,2022-01-31,2022,LUNES,12:00,12,LIMA,SANTA ANITA,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.028669,-76.951075
A-2022-02-149,2022-02-02,2022,MIERCOLES,10:00,10,LIMA,SAN MARTIN DE PORRES,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.020893,-77.059355
A-2022-02-150,2022-02-02,2022,MIERCOLES,20:00,20,LIMA,ATE,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.012294,-76.878204
A-2022-02-151,2022-02-03,2022,JUEVES,06:10,6,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.024065,-76.97799
A-2022-02-153,2022-02-03,2022,JUEVES,13:25,13,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,1,-12.195677,-76.959079
A-2022-02-22,2022-02-05,2022,SABADO,17:10,17,CALLAO,BELLAVISTA,URBANA,AVENIDA,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.061248,-77.133978
A-2022-02-154,2022-02-05,2022,SABADO,07:00,7,LIMA,CHORRILLOS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.187632,-76.99171
A-2022-02-155,2022-02-06,2022,DOMINGO,05:15,5,LIMA,INDEPENDENCIA,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.990122,-77.064095
A-2022-02-162,2022-02-06,2022,DOMINGO,18:00,18,LIMA,SAN JUAN DE MIRAFLORES,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.15064,-76.980468
A-2022-02-166,2022-02-07,2022,LUNES,21:00,21,LIMA,LURIGANCHO,URBANA,AVENIDA,ESPECIAL,EN PROCESO DE INVESTIGACIÓN,1,0,-12.003851,-76.928158
A-2022-02-167,2022-02-08,2022,MARTES,17:00,17,LIMA,LOS OLIVOS,URBANA,AVENIDA,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.963629,-77.077475
A-2022-02-168,2022-02-08,2022,MARTES,23:40,23,LIMA,SAN BORJA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.105682,-77.001138
A-2022-02-216,2022-02-09,2022,MIERCOLES,20:00,20,LIMA,PACHACAMAC,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.101285,-76.874275
A-2022-02-218,2022-02-10,2022,JUEVES,06:30,6,LIMA,CARABAYLLO,URBANA,CALLE,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.86253,-77.03923
A-2022-02-221,2022-02-11,2022,VIERNES,18:30,18,LIMA,ATE,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.029235,-76.923477
A-2022-02-222,2022-02-11,2022,VIERNES,02:40,2,LIMA,CARABAYLLO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.874033,-77.027818
A-2022-02-223,2022-02-12,2022,SABADO,02:30,2,LIMA,RIMAC,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.040107,-77.016547
A-2022-02-228,2022-02-13,2022,DOMINGO,15:30,15,LIMA,LIMA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.075418,-77.034684
A-2022-02-229,2022-02-14,2022,LUNES,05:30,5,LIMA,MAGDALENA DEL MAR,URBANA,OTRO,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.096321,-77.076241
A-2022-02-230,2022-02-14,2022,LUNES,15:20,15,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.001624,-77.101342
A-2022-02-231,2022-02-15,2022,MARTES,04:30,4,LIMA,LURIGANCHO,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.019697,-76.919999
A-2022-02-234,2022-02-15,2022,MARTES,11:00,11,LIMA,COMAS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.941692,-77.064414
A-2022-02-235,2022-02-16,2022,MIERCOLES,13:30,13,LIMA,RIMAC,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.024928,-77.035575
A-2022-02-81,2022-02-17,2022,JUEVES,21:00,21,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,1,0,-11.979787,-77.124876
A-2022-02-236,2022-02-18,2022,VIERNES,21:00,21,LIMA,MIRAFLORES,URBANA,OTRO,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.118356,-77.045397
A-2022-02-237,2022-02-19,2022,SABADO,19:45,19,LIMA,LA MOLINA,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.082043,-76.92834
A-2022-02-239,2022-02-19,2022,SABADO,10:30,10,LIMA,LURIN,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.293074,-76.862978
A-2022-02-240,2022-02-20,2022,DOMINGO,02:30,2,LIMA,ANCON,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.808526,-77.132543
A-2022-02-242,2022-02-23,2022,MIERCOLES,09:50,9,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.023764,-77.074466
A-2022-02-119,2022-02-24,2022,JUEVES,05:45,5,CALLAO,CALLAO,URBANA,AVENIDA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.053946,-77.119968
A-2022-02-241,2022-02-24,2022,JUEVES,08:15,8,LIMA,LIMA,URBANA,AVENIDA,ESPECIAL,EN PROCESO DE INVESTIGACIÓN,1,0,-12.059552,-77.078012
A-2022-02-246,2022-02-25,2022,VIERNES,12:30,12,LIMA,ATE,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.005992,-76.847815
A-2022-02-309,2022-02-25,2022,VIERNES,14:10,14,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.031263,-77.044221
A-2022-02-249,2022-02-25,2022,VIERNES,23:30,23,LIMA,SANTA ANITA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,2,-12.035846,-76.948934
A-2022-02-248,2022-02-26,2022,SABADO,19:40,19,LIMA,ATE,URBANA,OTRO,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.041471,-76.924424
A-2022-02-250,2022-02-28,2022,LUNES,03:00,3,LIMA,RIMAC,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.043272,-77.025497
A-2022-02-251,2022-02-28,2022,LUNES,05:35,5,LIMA,CHACLACAYO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,2,-11.967717,-76.745522
A-2022-03-189,2022-03-01,2022,MARTES,07:20,7,LIMA,PUENTE PIEDRA,RURAL,AVENIDA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.845251,-77.077429
A-2022-03-161,2022-03-02,2022,MIERCOLES,12:20,12,CALLAO,CALLAO,URBANA,AVENIDA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.055735,-77.12185
A-2022-03-181,2022-03-02,2022,MIERCOLES,14:30,14,LIMA,JESUS MARIA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.077487,-77.036734
A-2022-03-283,2022-03-03,2022,JUEVES,23:50,23,LIMA,CHORRILLOS,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.184293,-77.007464
A-2022-03-212,2022-03-04,2022,VIERNES,14:00,14,CALLAO,CARMEN DE LA LEGUA REYNOSO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.046767,-77.08469
A-2022-03-8,2022-03-05,2022,SABADO,16:50,16,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,1,0,-12.041549,-77.126668
A-2022-03-213,2022-03-05,2022,SABADO,04:45,4,LIMA,VILLA EL SALVADOR,,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.240213,-76.947585
A-2022-03-232,2022-03-07,2022,LUNES,18:25,18,LIMA,COMAS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.900936,-77.039893
A-2022-03-214,2022-03-07,2022,LUNES,14:30,14,LIMA,COMAS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.937831,-77.049489
A-2022-03-215,2022-03-08,2022,MARTES,06:00,6,LIMA,EL AGUSTINO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.02946,-76.999036
A-2022-03-289,2022-03-08,2022,MARTES,17:20,17,LIMA,PACHACAMAC,URBANA,AVENIDA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.154419,-76.869334
A-2022-03-216,2022-03-09,2022,MIERCOLES,14:00,14,LIMA,RIMAC,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.04027,-77.01653
A-2022-03-253,2022-03-10,2022,JUEVES,20:00,20,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.949566,-77.085832
A-2022-03-255,2022-03-11,2022,VIERNES,02:00,2,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.970962,-76.992302
A-2022-03-257,2022-03-11,2022,VIERNES,19:50,19,LIMA,LIMA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.057647,-77.067668
A-2022-03-259,2022-03-13,2022,DOMINGO,11:40,11,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.992739,-77.010866
A-2022-03-260,2022-03-15,2022,MARTES,23:30,23,LIMA,SAN JUAN DE LURIGANCHO,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.92557,-76.963656
A-2022-03-261,2022-03-16,2022,MIERCOLES,01:00,1,LIMA,SAN ISIDRO,URBANA,OTRO,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.108192,-77.058571
A-2022-03-263,2022-03-18,2022,VIERNES,21:00,21,LIMA,CARABAYLLO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.897196,-77.029915
A-2022-03-265,2022-03-20,2022,DOMINGO,02:45,2,LIMA,ATE,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,2,0,-12.0101,-76.8703
A-2022-03-266,2022-03-20,2022,DOMINGO,23:30,23,LIMA,COMAS,URBANA,AVENIDA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.913083,-77.019259
A-2022-03-267,2022-03-21,2022,LUNES,04:00,4,LIMA,ATE,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.061148,-76.972485
A-2022-03-270,2022-03-21,2022,LUNES,18:30,18,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.1744,-76.94747
A-2022-03-163,2022-03-24,2022,JUEVES,05:00,5,CALLAO,CALLAO,URBANA,CARRETERA,ESPECIAL,EN PROCESO DE INVESTIGACIÓN,1,0,-12.040702,-77.115875
A-2022-03-162,2022-03-24,2022,JUEVES,07:30,7,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO FUGA,IMPRUDENCIA DEL PEATÓN,1,0,-11.975299,-77.125008
A-2022-03-273,2022-03-26,2022,SABADO,16:30,16,LIMA,ATE,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.025977,-76.920003
A-2022-03-271,2022-03-26,2022,SABADO,23:50,23,LIMA,LURIN,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.297931,-76.853886
A-2022-03-275,2022-03-27,2022,DOMINGO,17:30,17,LIMA,EL AGUSTINO,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.031884,-76.988024
A-2022-03-276,2022-03-28,2022,LUNES,07:00,7,LIMA,MIRAFLORES,URBANA,OTRO,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.113504,-77.051017
A-2022-04-214,2022-04-01,2022,VIERNES,19:00,19,LIMA,COMAS,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.930408,-77.053074
A-2022-04-195,2022-04-02,2022,SABADO,00:00,0,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.980691,-77.012155
A-2022-04-191,2022-04-02,2022,SABADO,11:00,11,LIMA,INDEPENDENCIA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.987808,-77.057118
A-2022-04-190,2022-04-03,2022,DOMINGO,03:50,3,LIMA,LURIN,URBANA,CARRETERA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.280727,-76.882445
A-2022-04-200,2022-04-03,2022,DOMINGO,12:05,12,LIMA,LURIN,URBANA,AUTOPISTA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.281988,-76.86395
A-2022-04-192,2022-04-04,2022,LUNES,10:30,10,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.226589,-76.945976
A-2022-04-23,2022-04-07,2022,JUEVES,02:30,2,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.964148,-77.126887
A-2022-04-24,2022-04-08,2022,VIERNES,09:20,9,CALLAO,MI PERU,URBANA,AVENIDA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,2,1,-11.856807,-77.121588
A-2022-04-194,2022-04-08,2022,VIERNES,05:00,5,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,1,-11.989493,-77.007477
A-2022-04-198,2022-04-09,2022,SABADO,09:40,9,LIMA,ATE,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.997173,-76.834487
A-2022-04-199,2022-04-09,2022,SABADO,22:10,22,LIMA,ATE,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,8,-12.039388,-76.932605
A-2022-04-197,2022-04-09,2022,SABADO,23:30,23,LIMA,ANCON,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.814028,-77.128788
A-2022-04-235,2022-04-10,2022,DOMINGO,14:30,14,LIMA,ATE,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.029623,-76.927958
A-2022-04-201,2022-04-13,2022,MIERCOLES,16:00,16,LIMA,LA VICTORIA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.075948,-77.02623
A-2022-04-202,2022-04-13,2022,MIERCOLES,23:30,23,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.861387,-77.078387
A-2022-04-236,2022-04-14,2022,JUEVES,00:04,0,LIMA,COMAS,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.936698,-77.048753
A-2022-04-237,2022-04-15,2022,VIERNES,04:45,4,LIMA,LURIGANCHO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,2,0,-12.018346,-76.911652
A-2022-04-245,2022-04-17,2022,DOMINGO,11:45,11,LIMA,SURQUILLO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.111205,-77.02335
A-2022-04-238,2022-04-17,2022,DOMINGO,02:10,2,LIMA,LURIGANCHO,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.921435,-76.675836
A-2022-04-246,2022-04-18,2022,LUNES,01:20,1,LIMA,LOS OLIVOS,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.937526,-77.071828
A-2022-04-247,2022-04-19,2022,MARTES,10:30,10,LIMA,LA VICTORIA,URBANA,AVENIDA,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.066846,-77.005215
A-2022-04-59,2022-04-19,2022,MARTES,22:00,22,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.942374,-77.131271
A-2022-04-60,2022-04-20,2022,MIERCOLES,04:55,4,CALLAO,CALLAO,URBANA,OTRO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.054155,-77.145566
A-2022-04-248,2022-04-20,2022,MIERCOLES,20:30,20,LIMA,COMAS,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-11.936711,-77.048712
A-2022-04-249,2022-04-20,2022,MIERCOLES,21:30,21,LIMA,LURIGANCHO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.985049,-76.93855
A-2022-04-268,2022-04-21,2022,JUEVES,03:13,3,LIMA,VILLA EL SALVADOR,RURAL,CARRETERA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,1,-12.23388,-76.960183
A-2022-04-61,2022-04-22,2022,VIERNES,14:40,14,CALLAO,CALLAO,URBANA,CARRETERA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.978254,-77.125139
A-2022-04-252,2022-04-22,2022,VIERNES,11:45,11,LIMA,RIMAC,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.037505,-77.013085
A-2022-04-251,2022-04-22,2022,VIERNES,04:00,4,LIMA,EL AGUSTINO,URBANA,CARRETERA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.030099,-76.994874
A-2022-04-250,2022-04-22,2022,VIERNES,00:03,0,LIMA,RIMAC,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.027727,-77.040628
A-2022-04-254,2022-04-24,2022,DOMINGO,05:20,5,LIMA,COMAS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.930176,-77.043051
A-2022-04-255,2022-04-24,2022,DOMINGO,06:30,6,LIMA,ATE,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.010227,-76.869461
A-2022-04-256,2022-04-24,2022,DOMINGO,12:00,12,LIMA,PUENTE PIEDRA,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.864653,-77.073862
A-2022-04-257,2022-04-24,2022,DOMINGO,15:30,15,LIMA,COMAS,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.924818,-77.072837
A-2022-04-259,2022-04-26,2022,MARTES,06:30,6,LIMA,LURIGANCHO,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.020773,-76.935817
A-2022-04-260,2022-04-26,2022,MARTES,10:20,10,LIMA,SURQUILLO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.115687,-77.009914
A-2022-04-203,2022-04-27,2022,MIERCOLES,20:00,20,LIMA,CARABAYLLO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.872143,-77.01105
A-2022-04-261,2022-04-28,2022,JUEVES,16:30,16,LIMA,LINCE,URBANA,PASAJE,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.083654,-77.043243
A-2022-04-262,2022-04-28,2022,JUEVES,17:50,17,LIMA,LURIGANCHO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.969253,-76.937386
A-2022-04-263,2022-04-29,2022,VIERNES,17:00,17,LIMA,EL AGUSTINO,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.030002,-76.994403
A-2022-04-265,2022-04-29,2022,VIERNES,21:40,21,LIMA,LURIGANCHO,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.930346,-76.691038
A-2022-04-266,2022-04-30,2022,SABADO,18:45,18,LIMA,PUNTA NEGRA,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.36425,-76.792136
A-2022-05-203,2022-05-02,2022,LUNES,15:30,15,LIMA,LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.012219,-77.078757
A-2022-05-204,2022-05-02,2022,LUNES,15:55,15,LIMA,SANTA ANITA,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.040892,-76.961945
A-2022-05-220,2022-05-04,2022,MIERCOLES,20:48,20,CALLAO,CALLAO,URBANA,AVENIDA,ATROPELLO,NEGLIGENCIA DEL CONDUCTOR,1,0,-12.053317,-77.133996
A-2022-05-223,2022-05-04,2022,MIERCOLES,15:30,15,CALLAO,VENTANILLA,URBANA,CARRETERA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.903177,-77.130385
A-2022-05-206,2022-05-06,2022,VIERNES,13:00,13,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.932928,-76.968953
A-2022-05-207,2022-05-06,2022,VIERNES,20:16,20,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.031764,-77.068351
A-2022-05-208,2022-05-07,2022,SABADO,04:30,4,LIMA,SANTIAGO DE SURCO,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.083798,-76.980095
A-2022-05-210,2022-05-08,2022,DOMINGO,02:30,2,LIMA,LA VICTORIA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.081611,-77.017685
A-2022-05-209,2022-05-08,2022,DOMINGO,12:45,12,LIMA,COMAS,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.964631,-77.055373
A-2022-05-211,2022-05-09,2022,LUNES,01:30,1,LIMA,SAN BARTOLO,URBANA,CARRETERA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,1,1,-12.386021,-76.769327
A-2022-05-213,2022-05-12,2022,JUEVES,22:46,22,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.984402,-77.015373
A-2022-05-215,2022-05-13,2022,VIERNES,05:30,5,LIMA,LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.019398,-76.918702
A-2022-05-67,2022-05-13,2022,VIERNES,13:20,13,CALLAO,CALLAO,URBANA,AVENIDA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,1,0,-12.049602,-77.11084
