codigo_siniestro,codigo_persona,anio,fecha,hora,franja_horaria,provincia,distrito,tipo_persona,gravedad,lugar_defuncion,lugar_atencion_lesionado,sexo,edad,vehiculo,clase_siniestro,red_vial,tipo_via,zona,zonificacion,caracteristicas_via,superficie_calzada
A-2022-09-200,P-2022-09-200-1-2,2022,2022-09-24,23:40,NOCHE (18-23),LIMA,SAN JUAN DE MIRAFLORES,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,CONCRETO
A-2022-09-198,P-2022-09-198-1-1,2022,2022-09-25,00:00,MADRUGADA (00-05),LIMA,LURIGANCHO,CONDUCTOR,ILESO,,,MASCULINO,45,CAMIONETA RURAL,ATROPELLO,NACIONAL,CARRETERA,RURAL,INDUSTRIAL,CURVA,ASFALTADA
A-2022-09-198,P-2022-09-198-1-2,2022,2022-09-25,00:00,MADRUGADA (00-05),LIMA,LURIGANCHO,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,46,CAMIONETA RURAL,ATROPELLO,NACIONAL,CARRETERA,RURAL,INDUSTRIAL,CURVA,ASFALTADA
A-2022-09-199,P-2022-09-199-1-1,2022,2022-09-25,20:30,NOCHE (18-23),LIMA,CARABAYLLO,CONDUCTOR,ILESO,,,MASCULINO,69,STATION WAGON,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-09-199,P-2022-09-199-1-2,2022,2022-09-25,20:30,NOCHE (18-23),LIMA,CARABAYLLO,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,,STATION WAGON,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-09-197,P-2022-09-197-1-1,2022,2022-09-25,23:20,NOCHE (18-23),LIMA,SAN MARTIN DE PORRES,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-09-197,P-2022-09-197-1-2,2022,2022-09-25,23:20,NOCHE (18-23),LIMA,SAN MARTIN DE PORRES,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-09-196,P-2022-09-196-1-1,2022,2022-09-26,02:45,MADRUGADA (00-05),LIMA,LOS OLIVOS,CONDUCTOR,FALLECIDO,,,NO INDICA,,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,URBANA,,,
A-2022-09-196,P-2022-09-196-1-2,2022,2022-09-26,02:45,MADRUGADA (00-05),LIMA,LOS OLIVOS,PASAJERO,LESIONADO,,,MASCULINO,,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,URBANA,,,
A-2022-09-196,P-2022-09-196-1-3,2022,2022-09-26,02:45,MADRUGADA (00-05),LIMA,LOS OLIVOS,PASAJERO,LESIONADO,,,MASCULINO,,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,URBANA,,,
A-2022-09-195,P-2022-09-195-1-1,2022,2022-09-26,18:30,NOCHE (18-23),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,57,MINIBUS,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-09-195,P-2022-09-195-1-2,2022,2022-09-26,18:30,NOCHE (18-23),LIMA,LOS OLIVOS,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,,MINIBUS,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-146,P-2022-10-146-1-1,2022,2022-10-01,04:30,MADRUGADA (00-05),LIMA,CIENEGUILLA,CONDUCTOR,NO SE CONOCE,,,NO INDICA,,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,RURAL,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-146,P-2022-10-146-2-1,2022,2022-10-01,04:30,MADRUGADA (00-05),LIMA,CIENEGUILLA,CONDUCTOR,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,44,TRIMOTO PASAJERO,CHOQUE,URBANO,AVENIDA,RURAL,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-146,P-2022-10-146-2-2,2022,2022-10-01,04:30,MADRUGADA (00-05),LIMA,CIENEGUILLA,PASAJERO,LESIONADO,,CENTRO DE SALUD PÚBLICO,FEMENINO,40,TRIMOTO PASAJERO,CHOQUE,URBANO,AVENIDA,RURAL,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-144,P-2022-10-144-1-1,2022,2022-10-03,07:30,MANANA (06-11),LIMA,CHORRILLOS,CONDUCTOR,ILESO,,,MASCULINO,28,CAMIÓN,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-144,P-2022-10-144-1-2,2022,2022-10-03,07:30,MANANA (06-11),LIMA,CHORRILLOS,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,74,CAMIÓN,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-143,P-2022-10-143-1-1,2022,2022-10-03,16:00,TARDE (12-17),LIMA,PUNTA HERMOSA,CONDUCTOR,FALLECIDO,,,MASCULINO,33,MOTOCICLETA,DESPISTE,NACIONAL,CARRETERA,URBANA,,,
A-2022-10-142,P-2022-10-142-1-1,2022,2022-10-04,17:30,TARDE (12-17),LIMA,LA MOLINA,CONDUCTOR,ILESO,,,MASCULINO,46,CAMIÓN,ATROPELLO,DEPARTAMENTAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-142,P-2022-10-142-1-2,2022,2022-10-04,17:30,TARDE (12-17),LIMA,LA MOLINA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,65,CAMIÓN,ATROPELLO,DEPARTAMENTAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-139,P-2022-10-139-1-1,2022,2022-10-09,03:00,MADRUGADA (00-05),LIMA,SAN JUAN DE MIRAFLORES,CONDUCTOR,ILESO,,,MASCULINO,39,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-139,P-2022-10-139-1-2,2022,2022-10-09,03:00,MADRUGADA (00-05),LIMA,SAN JUAN DE MIRAFLORES,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-217,P-2022-10-217-1-1,2022,2022-10-09,20:19,NOCHE (18-23),LIMA,SAN JUAN DE LURIGANCHO,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-217,P-2022-10-217-1-2,2022,2022-10-09,20:19,NOCHE (18-23),LIMA,SAN JUAN DE LURIGANCHO,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,33,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-137,P-2022-10-137-1-1,2022,2022-10-10,08:00,MANANA (06-11),LIMA,LURIGANCHO,CONDUCTOR,ILESO,,,MASCULINO,18,REMOLCADOR,ATROPELLO,URBANO,AVENIDA,RURAL,RURAL,INTERSECCIÓN,TROCHA
A-2022-10-137,P-2022-10-137-1-2,2022,2022-10-10,08:00,MANANA (06-11),LIMA,LURIGANCHO,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,9,REMOLCADOR,ATROPELLO,URBANO,AVENIDA,RURAL,RURAL,INTERSECCIÓN,TROCHA
A-2022-10-136,P-2022-10-136-1-1,2022,2022-10-10,10:20,MANANA (06-11),LIMA,MIRAFLORES,CONDUCTOR,ILESO,,,MASCULINO,61,ÓMNIBUS,ATROPELLO,URBANO,AVENIDA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-136,P-2022-10-136-1-2,2022,2022-10-10,10:20,MANANA (06-11),LIMA,MIRAFLORES,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,FEMENINO,72,ÓMNIBUS,ATROPELLO,URBANO,AVENIDA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-138,P-2022-10-138-1-1,2022,2022-10-10,13:40,TARDE (12-17),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,50,REMOLCADOR,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-138,P-2022-10-138-1-2,2022,2022-10-10,13:40,TARDE (12-17),LIMA,LOS OLIVOS,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,FEMENINO,59,REMOLCADOR,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-121,P-2022-10-121-1-1,2022,2022-10-12,14:00,TARDE (12-17),CALLAO,CALLAO,CONDUCTOR,ILESO,,,MASCULINO,57,REMOLCADOR-SEMIREMOLQUE,ATROPELLO,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,CONCRETO
A-2022-10-121,P-2022-10-121-1-2,2022,2022-10-12,14:00,TARDE (12-17),CALLAO,CALLAO,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,88,REMOLCADOR-SEMIREMOLQUE,ATROPELLO,NACIONAL,CARRETERA,URBANA,RESIDENCIAL,TRAMO RECTO,CONCRETO
A-2022-10-135,P-2022-10-135-1-1,2022,2022-10-12,15:20,TARDE (12-17),LIMA,VILLA MARIA DEL TRIUNFO,CONDUCTOR,LESIONADO,,CENTRO DE SALUD PÚBLICO,MASCULINO,29,MOTOCICLETA,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-135,P-2022-10-135-2-1,2022,2022-10-12,15:20,TARDE (12-17),LIMA,VILLA MARIA DEL TRIUNFO,CONDUCTOR,LESIONADO,,CENTRO DE SALUD PÚBLICO,MASCULINO,24,TRIMOTO PASAJERO,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-135,P-2022-10-135-2-2,2022,2022-10-12,15:20,TARDE (12-17),LIMA,VILLA MARIA DEL TRIUNFO,PASAJERO,FALLECIDO,EN EL CENTRO DE SALUD,,FEMENINO,2,TRIMOTO PASAJERO,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-134,P-2022-10-134-1-1,2022,2022-10-15,22:30,NOCHE (18-23),LIMA,PUNTA HERMOSA,CONDUCTOR,ILESO,,,MASCULINO,24,CAMIONETA RURAL,ATROPELLO,URBANO,AVENIDA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-10-134,P-2022-10-134-1-2,2022,2022-10-15,22:30,NOCHE (18-23),LIMA,PUNTA HERMOSA,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,48,CAMIONETA RURAL,ATROPELLO,URBANO,AVENIDA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-10-117,P-2022-10-117-1-1,2022,2022-10-18,02:30,MADRUGADA (00-05),CALLAO,VENTANILLA,CONDUCTOR,ILESO,,,MASCULINO,42,CAMIÓN,CAÍDA DE PASAJERO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-117,P-2022-10-117-1-2,2022,2022-10-18,02:30,MADRUGADA (00-05),CALLAO,VENTANILLA,PASAJERO,FALLECIDO,EN EL CENTRO DE SALUD,,FEMENINO,50,CAMIÓN,CAÍDA DE PASAJERO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-133,P-2022-10-133-1-1,2022,2022-10-18,19:45,NOCHE (18-23),LIMA,SAN MARTIN DE PORRES,CONDUCTOR,FALLECIDO,,,MASCULINO,51,MOTOCICLETA,DESPISTE,URBANO,AVENIDA,URBANA,,,
A-2022-10-132,P-2022-10-132-1-1,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,CONDUCTOR,ILESO,,,MASCULINO,33,CAMIÓN,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-1-2,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,PASAJERO,FALLECIDO,,,FEMENINO,38,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-2-1,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,50,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-2-2,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,PASAJERO,FALLECIDO,,,FEMENINO,13,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-2-3,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,PASAJERO,FALLECIDO,,,MASCULINO,7,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-2-4,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,PASAJERO,FALLECIDO,,,MASCULINO,55,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-2-5,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,PASAJERO,FALLECIDO,,,NO INDICA,,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-2-6,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,PASAJERO,FALLECIDO,,,NO INDICA,,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-2-7,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,PASAJERO,LESIONADO,,,MASCULINO,46,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-2-8,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,PASAJERO,LESIONADO,,,MASCULINO,72,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-132,P-2022-10-132-2-9,2022,2022-10-21,03:50,MADRUGADA (00-05),LIMA,PUNTA HERMOSA,PASAJERO,LESIONADO,,,NO INDICA,,CAMIONETA RURAL,CHOQUE,NACIONAL,CARRETERA,URBANA,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-123,P-2022-10-123-1-1,2022,2022-10-21,16:50,TARDE (12-17),CALLAO,CALLAO,CONDUCTOR,ILESO,,,MASCULINO,28,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-10-123,P-2022-10-123-1-2,2022,2022-10-21,16:50,TARDE (12-17),CALLAO,CALLAO,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,79,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-10-122,P-2022-10-122-1-1,2022,2022-10-22,21:00,NOCHE (18-23),CALLAO,CALLAO,CONDUCTOR,ILESO,,,MASCULINO,20,AUTOMÓVIL,ATROPELLO,URBANO,AVENIDA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-10-122,P-2022-10-122-1-2,2022,2022-10-22,21:00,NOCHE (18-23),CALLAO,CALLAO,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,51,AUTOMÓVIL,ATROPELLO,URBANO,AVENIDA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-10-148,P-2022-10-148-1-1,2022,2022-10-24,08:50,MANANA (06-11),LIMA,COMAS,CONDUCTOR,ILESO,,,MASCULINO,31,CAMIONETA PICK UP,CHOQUE,URBANO,AVENIDA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-148,P-2022-10-148-1-2,2022,2022-10-24,08:50,MANANA (06-11),LIMA,COMAS,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,62,CAMIONETA PICK UP,CHOQUE,URBANO,AVENIDA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-148,P-2022-10-148-2-1,2022,2022-10-24,08:50,MANANA (06-11),LIMA,COMAS,CONDUCTOR,ILESO,,,MASCULINO,38,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,URBANA,RESIDENCIAL,TRAMO RECTO,ASFALTADA
A-2022-10-147,P-2022-10-147-1-1,2022,2022-10-27,08:10,MANANA (06-11),LIMA,CHORRILLOS,CONDUCTOR,ILESO,,,MASCULINO,29,CAMIÓN,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-147,P-2022-10-147-1-2,2022,2022-10-27,08:10,MANANA (06-11),LIMA,CHORRILLOS,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,15,CAMIÓN,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-130,P-2022-10-130-1-1,2022,2022-10-30,07:40,MANANA (06-11),LIMA,ANCON,CONDUCTOR,ILESO,,,MASCULINO,73,CAMIÓN,CHOQUE,NACIONAL,CARRETERA,RURAL,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-130,P-2022-10-130-2-1,2022,2022-10-30,07:40,MANANA (06-11),LIMA,ANCON,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,32,MOTOCICLETA,CHOQUE,NACIONAL,CARRETERA,RURAL,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-129,P-2022-10-129-1-1,2022,2022-10-30,16:30,TARDE (12-17),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,25,AUTOMÓVIL,CHOQUE FUGA,URBANO,JIRÓN,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-129,P-2022-10-129-2-1,2022,2022-10-30,16:30,TARDE (12-17),LIMA,LOS OLIVOS,CONDUCTOR,NO SE CONOCE,,,NO INDICA,,TRIMOTO PASAJERO,CHOQUE FUGA,URBANO,JIRÓN,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-129,P-2022-10-129-2-2,2022,2022-10-30,16:30,TARDE (12-17),LIMA,LOS OLIVOS,PASAJERO,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,1,TRIMOTO PASAJERO,CHOQUE FUGA,URBANO,JIRÓN,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-129,P-2022-10-129-2-3,2022,2022-10-30,16:30,TARDE (12-17),LIMA,LOS OLIVOS,PASAJERO,LESIONADO,,CENTRO DE SALUD PÚBLICO,MASCULINO,25,TRIMOTO PASAJERO,CHOQUE FUGA,URBANO,JIRÓN,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-128,P-2022-10-128-1-1,2022,2022-10-30,21:30,NOCHE (18-23),LIMA,VILLA MARIA DEL TRIUNFO,CONDUCTOR,ILESO,,,MASCULINO,40,CAMIONETA RURAL,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-128,P-2022-10-128-1-2,2022,2022-10-30,21:30,NOCHE (18-23),LIMA,VILLA MARIA DEL TRIUNFO,PASAJERO,LESIONADO,,CENTRO DE SALUD PÚBLICO,MASCULINO,53,CAMIONETA RURAL,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-128,P-2022-10-128-2-1,2022,2022-10-30,21:30,NOCHE (18-23),LIMA,VILLA MARIA DEL TRIUNFO,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,26,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,INTERSECCIÓN,ASFALTADA
A-2022-10-126,P-2022-10-126-1-1,2022,2022-10-31,18:00,NOCHE (18-23),LIMA,LA MOLINA,CONDUCTOR,ILESO,,,MASCULINO,26,MOTOCICLETA,VOLCADURA,NACIONAL,CARRETERA,RURAL,RURAL,TRAMO RECTO,ASFALTADA
A-2022-10-126,P-2022-10-126-1-2,2022,2022-10-31,18:00,NOCHE (18-23),LIMA,LA MOLINA,PASAJERO,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,FEMENINO,22,MOTOCICLETA,VOLCADURA,NACIONAL,CARRETERA,RURAL,RURAL,TRAMO RECTO,ASFALTADA
A-2022-11-155,P-2022-11-155-1-1,2022,2022-11-01,06:55,MANANA (06-11),LIMA,PUCUSANA,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,74,CAMIONETA PANEL,DESPISTE,NACIONAL,CARRETERA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-11-155,P-2022-11-155-1-2,2022,2022-11-01,06:55,MANANA (06-11),LIMA,PUCUSANA,PASAJERO,LESIONADO,,OTRO,FEMENINO,22,CAMIONETA PANEL,DESPISTE,NACIONAL,CARRETERA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-11-155,P-2022-11-155-1-3,2022,2022-11-01,06:55,MANANA (06-11),LIMA,PUCUSANA,PASAJERO,LESIONADO,,OTRO,MASCULINO,31,CAMIONETA PANEL,DESPISTE,NACIONAL,CARRETERA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-11-155,P-2022-11-155-1-4,2022,2022-11-01,06:55,MANANA (06-11),LIMA,PUCUSANA,PASAJERO,LESIONADO,,OTRO,FEMENINO,19,CAMIONETA PANEL,DESPISTE,NACIONAL,CARRETERA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-11-155,P-2022-11-155-2-1,2022,2022-11-01,06:55,MANANA (06-11),LIMA,PUCUSANA,CONDUCTOR,ILESO,,,MASCULINO,35,SEMIREMOLQUE,DESPISTE,NACIONAL,CARRETERA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-11-155,P-2022-11-155-3-1,2022,2022-11-01,06:55,MANANA (06-11),LIMA,PUCUSANA,CONDUCTOR,ILESO,,,MASCULINO,32,REMOLCADOR,DESPISTE,NACIONAL,CARRETERA,URBANA,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-11-156,P-2022-11-156-1-1,2022,2022-11-01,07:35,MANANA (06-11),LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,MASCULINO,34,AUTOMÓVIL,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-11-156,P-2022-11-156-1-2,2022,2022-11-01,07:35,MANANA (06-11),LIMA,SAN MARTIN DE PORRES,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,FEMENINO,36,AUTOMÓVIL,ATROPELLO,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-11-134,P-2022-11-134-1-1,2022,2022-11-03,00:30,MADRUGADA (00-05),LIMA,SAN MIGUEL,CONDUCTOR,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,32,MOTOCICLETA,CHOQUE CON OBJETO FIJO,URBANO,OTRO,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-11-134,P-2022-11-134-1-2,2022,2022-11-03,00:30,MADRUGADA (00-05),LIMA,SAN MIGUEL,PASAJERO,LESIONADO,,CENTRO DE SALUD PRIVADO,FEMENINO,28,MOTOCICLETA,CHOQUE CON OBJETO FIJO,URBANO,OTRO,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-11-135,P-2022-11-135-1-1,2022,2022-11-05,22:30,NOCHE (18-23),LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,MASCULINO,18,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-11-135,P-2022-11-135-1-2,2022,2022-11-05,22:30,NOCHE (18-23),LIMA,PUENTE PIEDRA,PEATÓN,FALLECIDO,EN EL CENTRO DE SALUD,,MASCULINO,,AUTOMÓVIL,ATROPELLO,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-11-235,P-2022-11-235-1-1,2022,2022-11-06,01:30,MADRUGADA (00-05),LIMA,LURIN,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-11-235,P-2022-11-235-1-2,2022,2022-11-06,01:30,MADRUGADA (00-05),LIMA,LURIN,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,45,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2022-11-239,P-2022-11-239-1-1,2022,2022-11-06,05:30,MADRUGADA (00-05),LIMA,LURIN,CONDUCTOR FUGADO,NO SE CONOCE,,,NO INDICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,RURAL,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2022-11-239,P-2022-11-239-1-2,2022,2022-11-06,05:30,MADRUGADA (00-05),LIMA,LURIN,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,FEMENINO,72,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,NACIONAL,CARRETERA,RURAL,INDUSTRIAL,TRAMO RECTO,ASFALTADA
