codigo_siniestro,codigo_persona,tipo_persona,gravedad,sexo,edad,vehiculo
A-2021-12-218,P-2021-12-218-1-2,PEATÓN,FALLECIDO,FEMENINO,,TRIMOTO PASAJERO
A-2021-12-218,P-2021-12-218-1-3,PEATÓN,LESIONADO,FEMENINO,53,TRIMOTO PASAJERO
A-2021-12-219,P-2021-12-219-1-1,CONDUCTOR,ILESO,MASCULINO,31,REMOLCADOR-SEMIREMOLQUE
A-2021-12-219,P-2021-12-219-1-2,PEATÓN,FALLECIDO,MASCULINO,78,REMOLCADOR-SEMIREMOLQUE
A-2021-12-220,P-2021-12-220-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2021-12-220,P-2021-12-220-2-1,CONDUCTOR,FALLECIDO,MASCULINO,38,MOTOCICLETA
A-2021-12-223,P-2021-12-223-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-12-224,P-2021-12-224-1-1,CONDUCTOR,ILESO,MASCULINO,40,CAMIONETA RURAL
A-2021-12-224,P-2021-12-224-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2021-12-240,P-2021-12-240-1-1,CONDUCTOR,ILESO,MASCULINO,57,CAMIONETA RURAL
A-2021-12-240,P-2021-12-240-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2021-12-241,P-2021-12-241-1-1,CONDUCTOR,ILESO,MASCULINO,,AUTOMÓVIL
A-2021-12-241,P-2021-12-241-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-12-242,P-2021-12-242-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2021-12-242,P-2021-12-242-1-2,PEATÓN,FALLECIDO,MASCULINO,,ÓMNIBUS
A-2021-12-243,P-2021-12-243-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-12-244,P-2021-12-244-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-12-244,P-2021-12-244-1-2,PEATÓN,FALLECIDO,FEMENINO,,MOTOCICLETA
A-2021-12-244,P-2021-12-244-1-3,PEATÓN,LESIONADO,FEMENINO,,MOTOCICLETA
A-2021-12-245,P-2021-12-245-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,TRIMOTO CARGA
A-2021-12-246,P-2021-12-246-1-1,CONDUCTOR,ILESO,MASCULINO,,MINIBUS
A-2021-12-246,P-2021-12-246-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,TRIMOTO PASAJERO
A-2021-12-247,P-2021-12-247-1-1,CONDUCTOR,ILESO,MASCULINO,,MOTOCICLETA
A-2021-12-247,P-2021-12-247-1-2,PASAJERO,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2021-12-248,P-2021-12-248-1-1,CONDUCTOR,ILESO,MASCULINO,,CAMIONETA RURAL
A-2021-12-248,P-2021-12-248-1-2,PEATÓN,FALLECIDO,MASCULINO,43,CAMIONETA RURAL
A-2021-12-27,P-2021-12-27-1-1,CONDUCTOR,ILESO,MASCULINO,36,REMOLCADOR
A-2021-12-27,P-2021-12-27-2-1,CONDUCTOR,FALLECIDO,MASCULINO,11,BICICLETA
A-2021-12-293,P-2021-12-293-1-1,CONDUCTOR,ILESO,MASCULINO,27,TRIMOTO PASAJERO
A-2021-12-293,P-2021-12-293-1-2,PEATÓN,FALLECIDO,FEMENINO,53,TRIMOTO PASAJERO
A-2021-12-295,P-2021-12-295-1-1,CONDUCTOR,NO SE CONOCE,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2021-12-295,P-2021-12-295-1-2,PASAJERO,FALLECIDO,FEMENINO,,VEHICULO NO IDENTIFICADO
A-2021-12-34,P-2021-12-34-1-1,CONDUCTOR,ILESO,MASCULINO,47,CAMIONETA RURAL
A-2021-12-34,P-2021-12-34-1-2,PEATÓN,FALLECIDO,MASCULINO,32,CAMIONETA RURAL
A-2021-12-7,P-2021-12-7-1-1,CONDUCTOR,ILESO,MASCULINO,44,REMOLCADOR-SEMIREMOLQUE
A-2021-12-7,P-2021-12-7-2-1,CONDUCTOR,FALLECIDO,MASCULINO,39,BICICLETA
A-2021-12-8,P-2021-12-8-1-1,CONDUCTOR,ILESO,MASCULINO,58,REMOLCADOR-SEMIREMOLQUE
A-2021-12-8,P-2021-12-8-2-1,CONDUCTOR,FALLECIDO,MASCULINO,19,MOTOCICLETA
A-2021-12-80,P-2021-12-80-1-1,CONDUCTOR,ILESO,MASCULINO,41,REMOLCADOR-SEMIREMOLQUE
A-2021-12-80,P-2021-12-80-2-1,CONDUCTOR,FALLECIDO,MASCULINO,38,MOTOCICLETA
A-2022-01-104,P-2022-01-104-1-1,CONDUCTOR,ILESO,MASCULINO,39,REMOLCADOR-SEMIREMOLQUE
A-2022-01-104,P-2022-01-104-1-2,PEATÓN,FALLECIDO,MASCULINO,23,REMOLCADOR-SEMIREMOLQUE
A-2022-01-110,P-2022-01-110-1-1,CONDUCTOR,FALLECIDO,MASCULINO,29,CAMIÓN
A-2022-01-110,P-2022-01-110-2-1,CONDUCTOR,ILESO,MASCULINO,61,CAMIÓN
A-2022-01-111,P-2022-01-111-1-1,CONDUCTOR,ILESO,MASCULINO,51,AUTOMÓVIL
A-2022-01-111,P-2022-01-111-1-2,PEATÓN,FALLECIDO,MASCULINO,28,AUTOMÓVIL
A-2022-01-120,P-2022-01-120-1-1,CONDUCTOR,FALLECIDO,MASCULINO,30,MOTOCICLETA
A-2022-01-121,P-2022-01-121-1-1,CONDUCTOR,FALLECIDO,MASCULINO,28,MOTOCICLETA
A-2022-01-121,P-2022-01-121-2-1,SIN CONDUCTOR,NO SE CONOCE,NO INDICA,,REMOLCADOR
A-2022-01-123,P-2022-01-123-1-1,CONDUCTOR,ILESO,MASCULINO,37,ÓMNIBUS
A-2022-01-123,P-2022-01-123-2-1,CONDUCTOR,FALLECIDO,MASCULINO,48,MOTOCICLETA
A-2022-01-124,P-2022-01-124-1-1,CONDUCTOR,ILESO,FEMENINO,54,CAMIÓN
A-2022-01-124,P-2022-01-124-1-2,PEATÓN,FALLECIDO,MASCULINO,5,CAMIÓN
A-2022-01-125,P-2022-01-125-1-1,CONDUCTOR,ILESO,MASCULINO,33,CAMIONETA RURAL
A-2022-01-125,P-2022-01-125-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2022-01-126,P-2022-01-126-1-1,CONDUCTOR,ILESO,MASCULINO,32,AUTOMÓVIL
A-2022-01-126,P-2022-01-126-1-2,PEATÓN,FALLECIDO,MASCULINO,80,AUTOMÓVIL
A-2022-01-260,P-2022-01-260-1-1,CONDUCTOR,FALLECIDO,MASCULINO,28,MOTOCICLETA
A-2022-01-260,P-2022-01-260-2-1,CONDUCTOR,LESIONADO,MASCULINO,44,BICICLETA
A-2022-01-261,P-2022-01-261-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-01-261,P-2022-01-261-1-2,PASAJERO,FALLECIDO,FEMENINO,50,VEHICULO NO IDENTIFICADO
A-2022-01-262,P-2022-01-262-1-1,CONDUCTOR,ILESO,MASCULINO,42,REMOLCADOR
A-2022-01-262,P-2022-01-262-2-1,CONDUCTOR,FALLECIDO,MASCULINO,59,ÓMNIBUS
A-2022-01-266,P-2022-01-266-1-1,CONDUCTOR,ILESO,MASCULINO,50,REMOLCADOR
A-2022-01-266,P-2022-01-266-1-2,PEATÓN,FALLECIDO,NO INDICA,,REMOLCADOR
A-2022-01-267,P-2022-01-267-1-1,CONDUCTOR,ILESO,MASCULINO,36,CAMIONETA PICK UP
A-2022-01-267,P-2022-01-267-1-2,PEATÓN,FALLECIDO,FEMENINO,,CAMIONETA PICK UP
A-2022-01-268,P-2022-01-268-1-1,CONDUCTOR,ILESO,MASCULINO,54,ÓMNIBUS
A-2022-01-268,P-2022-01-268-1-2,PASAJERO,FALLECIDO,FEMENINO,66,ÓMNIBUS
A-2022-01-268,P-2022-01-268-1-3,PASAJERO,FALLECIDO,MASCULINO,49,ÓMNIBUS
A-2022-01-268,P-2022-01-268-1-4,PASAJERO,LESIONADO,FEMENINO,36,ÓMNIBUS
A-2022-01-268,P-2022-01-268-2-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,TRIMOTO PASAJERO
A-2022-01-269,P-2022-01-269-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-01-269,P-2022-01-269-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-01-270,P-2022-01-270-1-1,CONDUCTOR,FALLECIDO,MASCULINO,26,MOTOCICLETA
A-2022-01-271,P-2022-01-271-1-1,CONDUCTOR,ILESO,MASCULINO,46,STATION WAGON
A-2022-01-271,P-2022-01-271-2-1,CONDUCTOR,FALLECIDO,MASCULINO,69,MOTOCICLETA
A-2022-01-277,P-2022-01-277-1-1,CONDUCTOR,ILESO,MASCULINO,23,CAMIÓN
A-2022-01-277,P-2022-01-277-2-1,CONDUCTOR,ILESO,MASCULINO,28,MOTOCICLETA
A-2022-01-277,P-2022-01-277-2-2,PASAJERO,FALLECIDO,FEMENINO,28,MOTOCICLETA
A-2022-01-279,P-2022-01-279-1-1,SIN CONDUCTOR,NO SE CONOCE,NO INDICA,,CAMIÓN
A-2022-01-279,P-2022-01-279-1-2,PASAJERO,FALLECIDO,MASCULINO,53,CAMIÓN
A-2022-01-279,P-2022-01-279-1-3,PASAJERO,LESIONADO,FEMENINO,44,CAMIÓN
A-2022-01-345,P-2022-01-345-1-1,CONDUCTOR,ILESO,MASCULINO,33,TRIMOTO PASAJERO
A-2022-01-345,P-2022-01-345-2-1,CONDUCTOR,FALLECIDO,MASCULINO,17,BICICLETA
A-2022-01-69,P-2022-01-69-1-1,CONDUCTOR,FALLECIDO,MASCULINO,28,MOTOCICLETA
A-2022-01-70,P-2022-01-70-1-1,CONDUCTOR,ILESO,MASCULINO,35,CAMIONETA PICK UP
A-2022-01-70,P-2022-01-70-1-2,PEATÓN,FALLECIDO,FEMENINO,60,CAMIONETA PICK UP
A-2022-01-70,P-2022-01-70-2-1,CONDUCTOR,ILESO,MASCULINO,43,TRIMOTO PASAJERO
A-2022-01-73,P-2022-01-73-1-1,CONDUCTOR,FALLECIDO,MASCULINO,45,AUTOMÓVIL
A-2022-01-73,P-2022-01-73-2-1,CONDUCTOR,ILESO,MASCULINO,53,REMOLCADOR-SEMIREMOLQUE
A-2022-01-89,P-2022-01-89-1-1,CONDUCTOR,ILESO,MASCULINO,32,REMOLCADOR-SEMIREMOLQUE
A-2022-01-89,P-2022-01-89-2-1,CONDUCTOR,FALLECIDO,MASCULINO,58,MOTOCICLETA
A-2022-01-90,P-2022-01-90-1-1,CONDUCTOR,ILESO,MASCULINO,51,CAMIONETA RURAL
A-2022-01-90,P-2022-01-90-1-2,PEATÓN,FALLECIDO,MASCULINO,90,CAMIONETA RURAL
A-2022-01-91,P-2022-01-91-1-1,CONDUCTOR,FALLECIDO,MASCULINO,25,AUTOMÓVIL
A-2022-01-94,P-2022-01-94-1-1,CONDUCTOR,ILESO,MASCULINO,45,MINIBUS
A-2022-01-94,P-2022-01-94-1-2,PEATÓN,FALLECIDO,FEMENINO,45,MINIBUS
A-2022-02-119,P-2022-02-119-1-1,CONDUCTOR FUGADO,NO SE CONOCE,MASCULINO,,CAMIONETA RURAL
A-2022-02-119,P-2022-02-119-1-2,PEATÓN,FALLECIDO,FEMENINO,69,CAMIONETA RURAL
A-2022-02-149,P-2022-02-149-1-1,CONDUCTOR,ILESO,MASCULINO,38,REMOLCADOR-SEMIREMOLQUE
A-2022-02-149,P-2022-02-149-1-2,PEATÓN,FALLECIDO,FEMENINO,64,REMOLCADOR-SEMIREMOLQUE
A-2022-02-150,P-2022-02-150-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-02-150,P-2022-02-150-1-2,PEATÓN,FALLECIDO,MASCULINO,33,VEHICULO NO IDENTIFICADO
A-2022-02-151,P-2022-02-151-1-1,CONDUCTOR,ILESO,MASCULINO,73,MOTOCICLETA
A-2022-02-151,P-2022-02-151-1-2,PEATÓN,FALLECIDO,MASCULINO,73,MOTOCICLETA
A-2022-02-153,P-2022-02-153-1-1,CONDUCTOR,ILESO,MASCULINO,19,MOTOCICLETA
A-2022-02-153,P-2022-02-153-1-2,PEATÓN,FALLECIDO,FEMENINO,76,MOTOCICLETA
A-2022-02-153,P-2022-02-153-1-3,PASAJERO,LESIONADO,MASCULINO,21,MOTOCICLETA
A-2022-02-154,P-2022-02-154-1-1,CONDUCTOR,ILESO,MASCULINO,49,REMOLCADOR
A-2022-02-154,P-2022-02-154-2-1,CONDUCTOR,ILESO,MASCULINO,33,MOTOCICLETA
A-2022-02-154,P-2022-02-154-2-2,PASAJERO,FALLECIDO,MASCULINO,34,MOTOCICLETA
A-2022-02-155,P-2022-02-155-1-1,CONDUCTOR,ILESO,MASCULINO,29,MOTOCICLETA
A-2022-02-155,P-2022-02-155-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2022-02-162,P-2022-02-162-1-1,CONDUCTOR,FALLECIDO,MASCULINO,60,AUTOMÓVIL
A-2022-02-166,P-2022-02-166-1-1,CONDUCTOR,ILESO,MASCULINO,47,REMOLCADOR-SEMIREMOLQUE
A-2022-02-166,P-2022-02-166-1-2,PEATÓN,FALLECIDO,MASCULINO,25,REMOLCADOR-SEMIREMOLQUE
A-2022-02-167,P-2022-02-167-1-1,CONDUCTOR,ILESO,MASCULINO,24,MINIBUS
A-2022-02-167,P-2022-02-167-1-2,PASAJERO,FALLECIDO,MASCULINO,,MINIBUS
A-2022-02-168,P-2022-02-168-1-1,CONDUCTOR,ILESO,MASCULINO,66,ÓMNIBUS
A-2022-02-168,P-2022-02-168-1-2,PEATÓN,FALLECIDO,MASCULINO,79,ÓMNIBUS
A-2022-02-216,P-2022-02-216-1-1,CONDUCTOR,ILESO,MASCULINO,27,MOTOCICLETA
A-2022-02-216,P-2022-02-216-1-2,PEATÓN,FALLECIDO,FEMENINO,75,MOTOCICLETA
A-2022-02-218,P-2022-02-218-1-1,CONDUCTOR,ILESO,MASCULINO,37,CAMIONETA RURAL
A-2022-02-218,P-2022-02-218-1-2,PEATÓN,FALLECIDO,FEMENINO,50,CAMIONETA RURAL
A-2022-02-22,P-2022-02-22-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,CAMIONETA RURAL
A-2022-02-22,P-2022-02-22-2-1,CONDUCTOR,FALLECIDO,MASCULINO,72,BICICLETA
A-2022-02-221,P-2022-02-221-1-1,CONDUCTOR,ILESO,MASCULINO,62,REMOLCADOR
A-2022-02-221,P-2022-02-221-1-2,PEATÓN,FALLECIDO,FEMENINO,69,REMOLCADOR
A-2022-02-222,P-2022-02-222-1-1,CONDUCTOR,ILESO,MASCULINO,57,ÓMNIBUS
A-2022-02-222,P-2022-02-222-2-1,CONDUCTOR,FALLECIDO,MASCULINO,44,TRIMOTO PASAJERO
A-2022-02-223,P-2022-02-223-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-02-223,P-2022-02-223-1-2,PEATÓN,FALLECIDO,FEMENINO,,VEHICULO NO IDENTIFICADO
A-2022-02-228,P-2022-02-228-1-1,CONDUCTOR,ILESO,MASCULINO,69,ÓMNIBUS
A-2022-02-228,P-2022-02-228-2-1,CONDUCTOR,FALLECIDO,MASCULINO,71,CAMIÓN
A-2022-02-228,P-2022-02-228-2-2,PASAJERO,LESIONADO,MASCULINO,69,CAMIÓN
A-2022-02-229,P-2022-02-229-1-1,CONDUCTOR,FALLECIDO,MASCULINO,22,MOTOCICLETA
A-2022-02-230,P-2022-02-230-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-02-230,P-2022-02-230-2-1,CONDUCTOR,ILESO,MASCULINO,22,MOTOCICLETA
A-2022-02-230,P-2022-02-230-2-2,PEATÓN,FALLECIDO,MASCULINO,54,MOTOCICLETA
A-2022-02-231,P-2022-02-231-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-02-231,P-2022-02-231-1-2,PEATÓN,FALLECIDO,MASCULINO,25,VEHICULO NO IDENTIFICADO
A-2022-02-234,P-2022-02-234-1-1,CONDUCTOR,ILESO,MASCULINO,58,CAMIÓN
A-2022-02-234,P-2022-02-234-1-2,PEATÓN,FALLECIDO,FEMENINO,72,CAMIÓN
A-2022-02-235,P-2022-02-235-1-1,CONDUCTOR,ILESO,MASCULINO,42,ÓMNIBUS
A-2022-02-235,P-2022-02-235-1-2,PEATÓN,FALLECIDO,MASCULINO,75,ÓMNIBUS
A-2022-02-236,P-2022-02-236-1-1,CONDUCTOR,ILESO,MASCULINO,64,AUTOMÓVIL
A-2022-02-236,P-2022-02-236-1-2,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2022-02-237,P-2022-02-237-1-1,CONDUCTOR,ILESO,MASCULINO,50,REMOLCADOR
A-2022-02-237,P-2022-02-237-2-1,CONDUCTOR,FALLECIDO,MASCULINO,21,MOTOCICLETA
A-2022-02-239,P-2022-02-239-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-02-239,P-2022-02-239-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-02-240,P-2022-02-240-1-1,CONDUCTOR,ILESO,MASCULINO,41,REMOLCADOR
A-2022-02-240,P-2022-02-240-1-2,PEATÓN,FALLECIDO,MASCULINO,,REMOLCADOR
A-2022-02-241,P-2022-02-241-1-1,CONDUCTOR,ILESO,MASCULINO,59,CAMIONETA RURAL
A-2022-02-241,P-2022-02-241-1-2,PEATÓN,FALLECIDO,MASCULINO,55,CAMIONETA RURAL
A-2022-02-242,P-2022-02-242-1-1,CONDUCTOR,ILESO,MASCULINO,60,ÓMNIBUS
A-2022-02-242,P-2022-02-242-1-2,PASAJERO,FALLECIDO,FEMENINO,55,ÓMNIBUS
A-2022-02-246,P-2022-02-246-1-1,CONDUCTOR,ILESO,MASCULINO,39,ÓMNIBUS
A-2022-02-246,P-2022-02-246-1-2,PEATÓN,FALLECIDO,FEMENINO,71,ÓMNIBUS
A-2022-02-248,P-2022-02-248-1-1,CONDUCTOR,ILESO,MASCULINO,33,TRIMOTO PASAJERO
A-2022-02-248,P-2022-02-248-1-2,PEATÓN,FALLECIDO,FEMENINO,70,TRIMOTO PASAJERO
A-2022-02-249,P-2022-02-249-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-02-249,P-2022-02-249-2-1,CONDUCTOR,ILESO,MASCULINO,17,TRIMOTO PASAJERO
A-2022-02-249,P-2022-02-249-2-2,PASAJERO,LESIONADO,FEMENINO,15,TRIMOTO PASAJERO
A-2022-02-249,P-2022-02-249-2-3,PASAJERO,LESIONADO,MASCULINO,1,TRIMOTO PASAJERO
A-2022-02-249,P-2022-02-249-2-4,PASAJERO,FALLECIDO,FEMENINO,65,TRIMOTO PASAJERO
A-2022-02-250,P-2022-02-250-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-02-250,P-2022-02-250-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-02-251,P-2022-02-251-1-1,CONDUCTOR,ILESO,MASCULINO,65,CAMIONETA PANEL
A-2022-02-251,P-2022-02-251-1-2,PASAJERO,LESIONADO,FEMENINO,30,CAMIONETA PANEL
A-2022-02-251,P-2022-02-251-1-3,PASAJERO,LESIONADO,FEMENINO,19,CAMIONETA PANEL
A-2022-02-251,P-2022-02-251-2-1,CONDUCTOR,ILESO,MASCULINO,31,CAMIONETA RURAL
A-2022-02-251,P-2022-02-251-2-2,PASAJERO,FALLECIDO,MASCULINO,27,CAMIONETA RURAL
A-2022-02-309,P-2022-02-309-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2022-02-309,P-2022-02-309-1-2,PEATÓN,FALLECIDO,FEMENINO,,ÓMNIBUS
A-2022-02-81,P-2022-02-81-1-1,CONDUCTOR,ILESO,MASCULINO,27,REMOLCADOR-SEMIREMOLQUE
A-2022-02-81,P-2022-02-81-1-2,PEATÓN,FALLECIDO,FEMENINO,41,REMOLCADOR-SEMIREMOLQUE
A-2022-03-161,P-2022-03-161-1-1,CONDUCTOR,FALLECIDO,MASCULINO,51,STATION WAGON
A-2022-03-161,P-2022-03-161-2-1,SIN CONDUCTOR,NO SE CONOCE,NO INDICA,,SEMIREMOLQUE
A-2022-03-162,P-2022-03-162-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-03-162,P-2022-03-162-1-2,PEATÓN,FALLECIDO,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-03-163,P-2022-03-163-1-1,CONDUCTOR,ILESO,MASCULINO,28,REMOLCADOR
A-2022-03-163,P-2022-03-163-2-1,CONDUCTOR,FALLECIDO,MASCULINO,61,MOTOCICLETA
A-2022-03-181,P-2022-03-181-1-1,CONDUCTOR,FALLECIDO,MASCULINO,23,MOTOCICLETA
A-2022-03-181,P-2022-03-181-2-1,CONDUCTOR,ILESO,MASCULINO,50,REMOLCADOR
A-2022-03-189,P-2022-03-189-1-1,CONDUCTOR,ILESO,MASCULINO,66,CAMIÓN
A-2022-03-189,P-2022-03-189-2-1,CONDUCTOR,FALLECIDO,MASCULINO,23,MOTOCICLETA
A-2022-03-212,P-2022-03-212-1-1,CONDUCTOR,ILESO,MASCULINO,52,REMOLCADOR-SEMIREMOLQUE
A-2022-03-212,P-2022-03-212-1-2,PEATÓN,FALLECIDO,MASCULINO,78,REMOLCADOR-SEMIREMOLQUE
A-2022-03-213,P-2022-03-213-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-03-213,P-2022-03-213-1-2,PEATÓN,FALLECIDO,MASCULINO,32,VEHICULO NO IDENTIFICADO
A-2022-03-214,P-2022-03-214-1-1,CONDUCTOR,ILESO,MASCULINO,44,CAMIONETA RURAL
A-2022-03-214,P-2022-03-214-1-2,PEATÓN,FALLECIDO,MASCULINO,72,CAMIONETA RURAL
A-2022-03-215,P-2022-03-215-1-1,CONDUCTOR,ILESO,MASCULINO,55,ÓMNIBUS
A-2022-03-215,P-2022-03-215-2-1,CONDUCTOR,FALLECIDO,MASCULINO,32,AUTOMÓVIL
A-2022-03-216,P-2022-03-216-1-1,CONDUCTOR,FALLECIDO,MASCULINO,30,CAMIÓN
A-2022-03-216,P-2022-03-216-2-1,CONDUCTOR,ILESO,MASCULINO,47,REMOLCADOR
A-2022-03-232,P-2022-03-232-1-1,CONDUCTOR,ILESO,MASCULINO,23,CAMIONETA PICK UP
A-2022-03-232,P-2022-03-232-1-2,PEATÓN,FALLECIDO,MASCULINO,76,CAMIONETA PICK UP
A-2022-03-253,P-2022-03-253-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,BICICLETA
A-2022-03-253,P-2022-03-253-2-1,CONDUCTOR,ILESO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-03-255,P-2022-03-255-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,TRIMOTO PASAJERO
A-2022-03-255,P-2022-03-255-2-1,CONDUCTOR,ILESO,MASCULINO,,CAMIONETA PANEL
A-2022-03-257,P-2022-03-257-1-1,CONDUCTOR,NO SE CONOCE,MASCULINO,,MOTOCICLETA
A-2022-03-257,P-2022-03-257-1-2,PEATÓN,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2022-03-259,P-2022-03-259-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2022-03-259,P-2022-03-259-1-2,PEATÓN,FALLECIDO,FEMENINO,,ÓMNIBUS
A-2022-03-260,P-2022-03-260-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2022-03-260,P-2022-03-260-1-2,PEATÓN,FALLECIDO,FEMENINO,,ÓMNIBUS
A-2022-03-261,P-2022-03-261-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2022-03-261,P-2022-03-261-1-2,PASAJERO,LESIONADO,FEMENINO,,AUTOMÓVIL
A-2022-03-263,P-2022-03-263-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2022-03-263,P-2022-03-263-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2022-03-265,P-2022-03-265-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2022-03-265,P-2022-03-265-1-2,PASAJERO,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2022-03-266,P-2022-03-266-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2022-03-266,P-2022-03-266-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2022-03-267,P-2022-03-267-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2022-03-270,P-2022-03-270-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2022-03-270,P-2022-03-270-1-2,PEATÓN,FALLECIDO,MASCULINO,,ÓMNIBUS
A-2022-03-271,P-2022-03-271-1-1,CONDUCTOR FUGADO,NO SE CONOCE,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-03-271,P-2022-03-271-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-03-273,P-2022-03-273-1-1,CONDUCTOR,ILESO,MASCULINO,,REMOLCADOR-SEMIREMOLQUE
A-2022-03-273,P-2022-03-273-1-2,PEATÓN,FALLECIDO,MASCULINO,,REMOLCADOR-SEMIREMOLQUE
A-2022-03-275,P-2022-03-275-1-1,CONDUCTOR,ILESO,MASCULINO,,AUTOMÓVIL
A-2022-03-275,P-2022-03-275-1-2,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2022-03-276,P-2022-03-276-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2022-03-276,P-2022-03-276-1-2,PASAJERO,LESIONADO,FEMENINO,,AUTOMÓVIL
A-2022-03-283,P-2022-03-283-1-1,CONDUCTOR,NO SE CONOCE,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-03-283,P-2022-03-283-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-03-289,P-2022-03-289-1-1,CONDUCTOR,FALLECIDO,MASCULINO,32,BICIMOTO
A-2022-03-289,P-2022-03-289-2-1,CONDUCTOR,ILESO,MASCULINO,29,MINIBUS
A-2022-03-8,P-2022-03-8-1-1,CONDUCTOR,ILESO,MASCULINO,44,REMOLCADOR-SEMIREMOLQUE
A-2022-03-8,P-2022-03-8-1-2,PEATÓN,FALLECIDO,MASCULINO,27,REMOLCADOR-SEMIREMOLQUE
A-2022-04-190,P-2022-04-190-1-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2022-04-191,P-2022-04-191-1-1,CONDUCTOR,FALLECIDO,MASCULINO,23,MOTOCICLETA
A-2022-04-192,P-2022-04-192-1-1,CONDUCTOR,ILESO,MASCULINO,48,AUTOMÓVIL
