codigo_siniestro,codigo_vehiculo,departamento,provincia,distrito,situacionvehiculo,estado_modalidad,modalidad_de_transporte,elemento_transportado,ambito_servicio,posee_seguro,estado_soat,tipo_seguro,compania_seguro,posee_citv,estado_citv,vehiculo,tipo_siniestro,fecha,ano,mes,dia,hora,codigo_de_carretera,tipo_de_via
A-2022-11-234,V-2022-11-234-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,AUTOMÓVIL,DESPISTE,26/11/2022,2022,NOVIEMBRE,SÁBADO,7,NO CORRESPONDE,AVENIDA
A-2022-11-153,V-2022-11-153-1,LIMA,LIMA,ANCON,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,27/11/2022,2022,NOVIEMBRE,DOMINGO,5,NO CORRESPONDE,CALLE
A-2022-11-122,V-2022-11-122-1,CALLAO,CALLAO,VENTANILLA,IDENTIFICADO,HABILITADO,PARTICULAR,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,NO,NO REGISTRA,AUTOMÓVIL,ATROPELLO,27/11/2022,2022,NOVIEMBRE,DOMINGO,10,NO CORRESPONDE,CALLE
A-2022-11-152,V-2022-11-152-1,LIMA,LIMA,SAN BORJA,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,27/11/2022,2022,NOVIEMBRE,DOMINGO,15,NO CORRESPONDE,AVENIDA
A-2022-11-154,V-2022-11-154-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,28/11/2022,2022,NOVIEMBRE,LUNES,5,PE-1N,CARRETERA
A-2022-11-237,V-2022-11-237-1,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,30/11/2022,2022,NOVIEMBRE,MIÉRCOLES,3,PE-1S,CARRETERA
A-2022-11-237,V-2022-11-237-2,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,INTERSEGURO,SI,VIGENTE,CAMIONETA PANEL,DESPISTE,30/11/2022,2022,NOVIEMBRE,MIÉRCOLES,3,PE-1S,CARRETERA
A-2022-12-147,V-2022-12-147-1,LIMA,LIMA,ATE,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,02/12/2022,2022,DICIEMBRE,VIERNES,8,PE-22,CARRETERA
A-2022-12-147,V-2022-12-147-2,LIMA,LIMA,ATE,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VENCIDO,SOAT,PACIFICO,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,CHOQUE,02/12/2022,2022,DICIEMBRE,VIERNES,8,PE-22,CARRETERA
A-2022-12-135,V-2022-12-135-1,LIMA,LIMA,LURIGANCHO,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,NO CORRESPONDE,NO APLICA,MOTOCICLETA,DESPISTE,02/12/2022,2022,DICIEMBRE,VIERNES,22,PE-22,CARRETERA
A-2022-12-136,V-2022-12-136-1,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,REMOLCADOR,ATROPELLO,03/12/2022,2022,DICIEMBRE,SÁBADO,7,NO CORRESPONDE,AVENIDA
A-2022-12-137,V-2022-12-137-1,LIMA,LIMA,LURIN,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,CAMIONETA RURAL,ATROPELLO,03/12/2022,2022,DICIEMBRE,SÁBADO,12,NO CORRESPONDE,AVENIDA
A-2022-12-148,V-2022-12-148-1,LIMA,LIMA,MIRAFLORES,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,04/12/2022,2022,DICIEMBRE,DOMINGO,2,NO CORRESPONDE,OTRO
A-2022-12-110,V-2022-12-110-1,CALLAO,CALLAO,CALLAO,IDENTIFICADO,HABILITADO,PARTICULAR,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,NO,NO REGISTRA,AUTOMÓVIL,ATROPELLO,04/12/2022,2022,DICIEMBRE,DOMINGO,19,NO CORRESPONDE,AVENIDA
A-2022-12-138,V-2022-12-138-1,LIMA,LIMA,LURIGANCHO,IDENTIFICADO,NO HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,PROVINCIAL,NO,NO REGISTRA,,,SI,VENCIDO,TRIMOTO PASAJERO,DESPISTE,05/12/2022,2022,DICIEMBRE,LUNES,18,NO CORRESPONDE,AVENIDA
A-2022-12-149,V-2022-12-149-1,LIMA,LIMA,PACHACAMAC,IDENTIFICADO,NO HABILITADO,TAXI,,,SI,VIGENTE,SOAT,INTERSEGURO,SI,VENCIDO,AUTOMÓVIL,ATROPELLO,05/12/2022,2022,DICIEMBRE,LUNES,20,LM-796,CARRETERA
A-2022-12-139,V-2022-12-139-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,05/12/2022,2022,DICIEMBRE,LUNES,23,NO CORRESPONDE,AVENIDA
A-2022-12-140,V-2022-12-140-1,LIMA,LIMA,MIRAFLORES,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,06/12/2022,2022,DICIEMBRE,MARTES,10,NO CORRESPONDE,OTRO
A-2022-12-150,V-2022-12-150-1,LIMA,LIMA,SAN ISIDRO,IDENTIFICADO,HABILITADO,PUBLICO URBANO,,,SI,VENCIDO,SOAT,RIMAC,SI,VIGENTE,ÓMNIBUS,ATROPELLO,06/12/2022,2022,DICIEMBRE,MARTES,11,NO CORRESPONDE,AVENIDA
A-2022-12-150,V-2022-12-150-2,LIMA,LIMA,SAN ISIDRO,IDENTIFICADO,HABILITADO,PUBLICO URBANO,,,SI,VENCIDO,SOAT,LA POSITIVA,SI,VIGENTE,CAMIONETA RURAL,ATROPELLO,06/12/2022,2022,DICIEMBRE,MARTES,11,NO CORRESPONDE,AVENIDA
A-2022-12-150,V-2022-12-150-3,LIMA,LIMA,SAN ISIDRO,IDENTIFICADO,HABILITADO,CARGA,,,SI,VENCIDO,SOAT,LA POSITIVA,SI,VIGENTE,REMOLCADOR,ATROPELLO,06/12/2022,2022,DICIEMBRE,MARTES,11,NO CORRESPONDE,AVENIDA
A-2022-12-141,V-2022-12-141-1,LIMA,LIMA,CHORRILLOS,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,08/12/2022,2022,DICIEMBRE,JUEVES,4,NO CORRESPONDE,AVENIDA
A-2022-12-142,V-2022-12-142-1,LIMA,LIMA,LIMA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,AUTOMÓVIL,DESPISTE,10/12/2022,2022,DICIEMBRE,SÁBADO,10,NO CORRESPONDE,JIRÓN
A-2022-12-133,V-2022-12-133-1,CALLAO,CALLAO,CALLAO,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,CHOQUE CON OBJETO FIJO,10/12/2022,2022,DICIEMBRE,SÁBADO,14,PE-20B,CARRETERA
A-2022-12-151,V-2022-12-151-1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,ESTACIONADO,HABILITADO,PARTICULAR,,,SI,VIGENTE,SOAT,INTERSEGURO,SI,VIGENTE,AUTOMÓVIL,ATROPELLO FUGA,10/12/2022,2022,DICIEMBRE,SÁBADO,23,PE-1S,CARRETERA
A-2022-12-151,V-2022-12-151-2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,VIGENTE,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,10/12/2022,2022,DICIEMBRE,SÁBADO,23,PE-1S,CARRETERA
A-2022-12-143,V-2022-12-143-1,LIMA,LIMA,LURIGANCHO,IDENTIFICADO,HABILITADO,REGULAR(INTERPROVINCIAL),PERSONAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,ÓMNIBUS,ATROPELLO,11/12/2022,2022,DICIEMBRE,DOMINGO,0,PE-22,CARRETERA
A-2022-12-144,V-2022-12-144-1,LIMA,LIMA,COMAS,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,AUTOMÓVIL,ATROPELLO,11/12/2022,2022,DICIEMBRE,DOMINGO,12,PE-1N,CARRETERA
A-2022-12-152,V-2022-12-152-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,ATROPELLO,12/12/2022,2022,DICIEMBRE,LUNES,18,NO CORRESPONDE,AVENIDA
A-2022-12-153,V-2022-12-153-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,CAMIÓN,ATROPELLO,13/12/2022,2022,DICIEMBRE,MARTES,13,NO CORRESPONDE,AVENIDA
A-2022-12-154,V-2022-12-154-1,LIMA,LIMA,LOS OLIVOS,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,13/12/2022,2022,DICIEMBRE,MARTES,21,NO CORRESPONDE,AVENIDA
A-2022-12-230,V-2022-12-230-1,LIMA,LIMA,COMAS,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,DISTRITAL,NO,NO REGISTRA,,,NO,NO REGISTRA,TRIMOTO PASAJERO,ATROPELLO,15/12/2022,2022,DICIEMBRE,JUEVES,21,NO CORRESPONDE,AVENIDA
A-2022-12-155,V-2022-12-155-1,LIMA,LIMA,LURIN,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,18/12/2022,2022,DICIEMBRE,DOMINGO,3,PE-1S,CARRETERA
A-2022-12-231,V-2022-12-231-1,LIMA,LIMA,LURIGANCHO,IDENTIFICADO,NO CORRESPONDE,OTRO,CARGA Y/O MERCANCÍAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,OTRO,ESPECIAL,18/12/2022,2022,DICIEMBRE,DOMINGO,7,NO CORRESPONDE,AUTOPISTA
A-2022-12-156,V-2022-12-156-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,DESPISTE,19/12/2022,2022,DICIEMBRE,LUNES,2,PE-1N,CARRETERA
A-2022-12-157,V-2022-12-157-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,VOLCADURA,19/12/2022,2022,DICIEMBRE,LUNES,9,PE-1N,CARRETERA
A-2022-12-157,V-2022-12-157-2,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,HABILITADO,MATERIALES PELIGROSOS,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,VOLCADURA,19/12/2022,2022,DICIEMBRE,LUNES,9,PE-1N,CARRETERA
A-2022-12-158,V-2022-12-158-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,NO,NO REGISTRA,MOTOCICLETA,ATROPELLO,19/12/2022,2022,DICIEMBRE,LUNES,22,NO CORRESPONDE,AVENIDA
A-2022-12-159,V-2022-12-159-1,LIMA,LIMA,LURIGANCHO,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,19/12/2022,2022,DICIEMBRE,LUNES,23,NO CORRESPONDE,AVENIDA
A-2022-12-162,V-2022-12-162-1,LIMA,LIMA,RIMAC,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,NO,NO REGISTRA,MOTOCICLETA,VOLCADURA,20/12/2022,2022,DICIEMBRE,MARTES,6,PE-1N,CARRETERA
A-2022-12-160,V-2022-12-160-1,LIMA,LIMA,CARABAYLLO,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,20/12/2022,2022,DICIEMBRE,MARTES,11,NO CORRESPONDE,AVENIDA
A-2022-12-161,V-2022-12-161-1,LIMA,LIMA,PUCUSANA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PROTECTA,SI,VIGENTE,AUTOMÓVIL,ATROPELLO,20/12/2022,2022,DICIEMBRE,MARTES,14,PE-1S,CARRETERA
A-2022-12-163,V-2022-12-163-1,LIMA,LIMA,JESUS MARIA,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,CAMIÓN,ATROPELLO,21/12/2022,2022,DICIEMBRE,MIÉRCOLES,7,NO CORRESPONDE,AVENIDA
A-2022-12-164,V-2022-12-164-1,LIMA,LIMA,PUENTE PIEDRA,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,21/12/2022,2022,DICIEMBRE,MIÉRCOLES,19,PE-20,CARRETERA
A-2022-12-165,V-2022-12-165-1,LIMA,LIMA,LURIN,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,SI,VIGENTE,AUTOMÓVIL,CHOQUE,21/12/2022,2022,DICIEMBRE,MIÉRCOLES,22,PE-1S,CARRETERA
A-2022-12-165,V-2022-12-165-2,LIMA,LIMA,LURIN,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,ÓMNIBUS,CHOQUE,21/12/2022,2022,DICIEMBRE,MIÉRCOLES,22,PE-1S,CARRETERA
A-2022-12-167,V-2022-12-167-1,LIMA,LIMA,ATE,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,NO,NO REGISTRA,CAMIONETA RURAL,DESPISTE,22/12/2022,2022,DICIEMBRE,JUEVES,13,NO CORRESPONDE,AVENIDA
A-2022-12-134,V-2022-12-134-1,CALLAO,CALLAO,CALLAO,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,23/12/2022,2022,DICIEMBRE,VIERNES,16,NO CORRESPONDE,AVENIDA
A-2022-12-166,V-2022-12-166-1,LIMA,LIMA,COMAS,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,AUTOMÓVIL,ATROPELLO,23/12/2022,2022,DICIEMBRE,VIERNES,23,NO CORRESPONDE,AVENIDA
A-2022-12-169,V-2022-12-169-1,LIMA,LIMA,SANTIAGO DE SURCO,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,25/12/2022,2022,DICIEMBRE,DOMINGO,2,PE-1S,CARRETERA
A-2022-12-170,V-2022-12-170-1,LIMA,LIMA,BARRANCO,IDENTIFICADO,NO HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,25/12/2022,2022,DICIEMBRE,DOMINGO,7,NO CORRESPONDE,AUTOPISTA
A-2022-12-168,V-2022-12-168-1,LIMA,LIMA,LIMA,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,MINIBUS,CHOQUE,25/12/2022,2022,DICIEMBRE,DOMINGO,16,NO CORRESPONDE,AVENIDA
A-2022-12-168,V-2022-12-168-2,LIMA,LIMA,LIMA,IDENTIFICADO,NO HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,PROVINCIAL,NO,VIGENTE,,,NO,NO REGISTRA,TRIMOTO PASAJERO,CHOQUE,25/12/2022,2022,DICIEMBRE,DOMINGO,16,NO CORRESPONDE,AVENIDA
A-2022-12-171,V-2022-12-171-1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,ATROPELLO,26/12/2022,2022,DICIEMBRE,LUNES,14,NO CORRESPONDE,AVENIDA
A-2022-12-131,V-2022-12-131-1,CALLAO,CALLAO,CALLAO,IDENTIFICADO,HABILITADO,PARTICULAR,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,NO ESPECIFICA,NO REGISTRA,REMOLCADOR-SEMIREMOLQUE,CHOQUE,26/12/2022,2022,DICIEMBRE,LUNES,15,PE-20,CARRETERA
A-2022-12-131,V-2022-12-131-2,CALLAO,CALLAO,CALLAO,IDENTIFICADO,HABILITADO,PARTICULAR,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,NO ESPECIFICA,NO REGISTRA,REMOLCADOR-SEMIREMOLQUE,CHOQUE,26/12/2022,2022,DICIEMBRE,LUNES,15,PE-20,CARRETERA
A-2022-12-172,V-2022-12-172-1,LIMA,LIMA,SAN MARTIN DE PORRES,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,29/12/2022,2022,DICIEMBRE,JUEVES,9,PE-1N,CARRETERA
A-2022-12-232,V-2022-12-232-1,LIMA,LIMA,ATE,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,CHOQUE,30/12/2022,2022,DICIEMBRE,VIERNES,2,PE-1S,CARRETERA
A-2022-12-232,V-2022-12-232-2,LIMA,LIMA,ATE,IDENTIFICADO,NO HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,NO,VIGENTE,,,SI,VIGENTE,CAMIONETA PICK UP,CHOQUE,30/12/2022,2022,DICIEMBRE,VIERNES,2,PE-1S,CARRETERA
A-2022-12-215,V-2022-12-215-1,LIMA,LIMA,ANCON,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,31/12/2022,2022,DICIEMBRE,SÁBADO,23,PE-1N,CARRETERA
A-2022-12-229,V-2022-12-229-1,LIMA,LIMA,ANCON,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,31/12/2022,2022,DICIEMBRE,SÁBADO,23,PE-1N,CARRETERA
A-2023-01-130,V-2023-01-130-1,LIMA,LIMA,LURIGANCHO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,NO,NO REGISTRA,CAMIÓN,CHOQUE,01/01/2023,2023,ENERO,DOMINGO,4,PE-22,CARRETERA
A-2023-01-130,V-2023-01-130-2,LIMA,LIMA,LURIGANCHO,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,NO CORRESPONDE,NO APLICA,MOTOCICLETA,CHOQUE,01/01/2023,2023,ENERO,DOMINGO,4,PE-22,CARRETERA
A-2023-01-131,V-2023-01-131-1,LIMA,LIMA,CHORRILLOS,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,01/01/2023,2023,ENERO,DOMINGO,10,NO CORRESPONDE,AVENIDA
A-2023-01-131,V-2023-01-131-2,LIMA,LIMA,CHORRILLOS,IDENTIFICADO,NO HABILITADO,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,DISTRITAL,NO,VIGENTE,,,NO,NO REGISTRA,TRIMOTO PASAJERO,CHOQUE,01/01/2023,2023,ENERO,DOMINGO,10,NO CORRESPONDE,AVENIDA
A-2023-01-157,V-2023-01-157-1,LIMA,LIMA,RIMAC,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,02/01/2023,2023,ENERO,LUNES,0,PE-1N,CARRETERA
A-2023-01-132,V-2023-01-132-1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,REMOLCADOR,ATROPELLO,02/01/2023,2023,ENERO,LUNES,3,PE-1S,CARRETERA
A-2023-01-136,V-2023-01-136-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,CHOQUE,02/01/2023,2023,ENERO,LUNES,4,PE-1N,CARRETERA
A-2023-01-136,V-2023-01-136-2,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,02/01/2023,2023,ENERO,LUNES,4,PE-1N,CARRETERA
A-2023-01-133,V-2023-01-133-1,LIMA,LIMA,COMAS,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,SI,VIGENTE,AUTOMÓVIL,ATROPELLO,03/01/2023,2023,ENERO,MARTES,11,NO CORRESPONDE,JIRÓN
A-2023-01-134,V-2023-01-134-1,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,ÓMNIBUS,CHOQUE,04/01/2023,2023,ENERO,MIÉRCOLES,4,PE-1S,CARRETERA
A-2023-01-134,V-2023-01-134-2,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,04/01/2023,2023,ENERO,MIÉRCOLES,4,PE-1S,CARRETERA
A-2023-01-347,V-2023-01-347-1,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,HABILITADO,TAXI,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,RIMAC,NO,NO REGISTRA,AUTOMÓVIL,ATROPELLO,07/01/2023,2023,ENERO,SÁBADO,4,NO CORRESPONDE,AVENIDA
A-2023-01-135,V-2023-01-135-1,LIMA,LIMA,CIENEGUILLA,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,INTERSEGURO,SI,VIGENTE,CAMIÓN,ATROPELLO,08/01/2023,2023,ENERO,DOMINGO,10,NO CORRESPONDE,AVENIDA
A-2023-01-137,V-2023-01-137-1,LIMA,LIMA,LIMA,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,CHOQUE,12/01/2023,2023,ENERO,JUEVES,4,NO CORRESPONDE,AVENIDA
A-2023-01-137,V-2023-01-137-2,LIMA,LIMA,LIMA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,NO CORRESPONDE,NO APLICA,AUTOMÓVIL,CHOQUE,12/01/2023,2023,ENERO,JUEVES,4,NO CORRESPONDE,AVENIDA
