codigo_siniestro,codigo_vehiculo,codigo_persona,departamento,provincia,distrito,tipo_persona,gravedad,lugar_atencionlesionado,lugar_de_defuncion,situacionde_persona,pais_de_nacionalidad,edad,sexo,posee_licencia,estado_licencia,clase_licencia,se_sometio_a_dosaje_etilico_cualitativo,resultado_del_dosaje_etilico_cualitativo,se_sometio_a_dosaje_etilico_cuantitativo,vehiculo,fecha,ano,mes,dia,hora,clase_de_siniestro,causa,causa_especifica,tipo_de_via,codigo_de_carretera,red_vial
A-2022-04-59,V-2022-04-59-1,P-2022-04-59-1-1,CALLAO,CALLAO,CALLAO,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,PERÚ,,NO INDICA,,FUGADO,FUGADO,NO,,NO,VEHICULO NO IDENTIFICADO,19/04/2022,2022,ABRIL,MARTES,22,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-20,NACIONAL
A-2022-04-59,V-2022-04-59-1,P-2022-04-59-1-2,CALLAO,CALLAO,CALLAO,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,45,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,NO,,SI,VEHICULO NO IDENTIFICADO,19/04/2022,2022,ABRIL,MARTES,22,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-20,NACIONAL
A-2022-04-60,V-2022-04-60-1,P-2022-04-60-1-1,CALLAO,CALLAO,CALLAO,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,74,MASCULINO,,VENCIDA,A III C,NO,,SI,REMOLCADOR,20/04/2022,2022,ABRIL,MIÉRCOLES,4,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),OTRO,NO CORRESPONDE,URBANO
A-2022-04-248,V-2022-04-248-1,P-2022-04-248-1-1,LIMA,LIMA,COMAS,CONDUCTOR,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,,,MOTOCICLETA,20/04/2022,2022,ABRIL,MIÉRCOLES,20,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-248,V-2022-04-248-1,P-2022-04-248-1-2,LIMA,LIMA,COMAS,PASAJERO,LESIONADO,,,NO IDENTIFICADO,,,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,MOTOCICLETA,20/04/2022,2022,ABRIL,MIÉRCOLES,20,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-249,V-2022-04-249-1,P-2022-04-249-1-1,LIMA,LIMA,LURIGANCHO,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,VENCIDA,A II B,,,,CAMIONETA RURAL,20/04/2022,2022,ABRIL,MIÉRCOLES,21,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA PROVINCIAL,LM-711,PROVINCIAL
A-2022-04-249,V-2022-04-249-2,P-2022-04-249-2-1,LIMA,LIMA,LURIGANCHO,CONDUCTOR,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,SIN LICENCIA,SIN LICENCIA,,,,MOTOCICLETA,20/04/2022,2022,ABRIL,MIÉRCOLES,21,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA PROVINCIAL,LM-711,PROVINCIAL
A-2022-04-268,V-2022-04-268-1,P-2022-04-268-1-1,LIMA,LIMA,VILLA EL SALVADOR,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,26,MASCULINO,SI,VIGENTE,A I,,,,AUTOMÓVIL,21/04/2022,2022,ABRIL,JUEVES,3,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-04-268,V-2022-04-268-2,P-2022-04-268-2-1,LIMA,LIMA,VILLA EL SALVADOR,CONDUCTOR,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,35,MASCULINO,SI,VIGENTE,A III C,,,,REMOLCADOR-SEMIREMOLQUE,21/04/2022,2022,ABRIL,JUEVES,3,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-04-250,V-2022-04-250-1,P-2022-04-250-1-1,LIMA,LIMA,RIMAC,CONDUCTOR,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,SIN LICENCIA,SIN LICENCIA,,,,MOTOCICLETA,22/04/2022,2022,ABRIL,VIERNES,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-251,V-2022-04-251-1,P-2022-04-251-1-1,LIMA,LIMA,EL AGUSTINO,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,VIGENTE,A III C,,,,REMOLCADOR,22/04/2022,2022,ABRIL,VIERNES,4,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-251,V-2022-04-251-2,P-2022-04-251-2-1,LIMA,LIMA,EL AGUSTINO,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,,,MOTOCICLETA,22/04/2022,2022,ABRIL,VIERNES,4,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-251,V-2022-04-251-2,P-2022-04-251-2-2,LIMA,LIMA,EL AGUSTINO,PASAJERO,FALLECIDO,,,NO IDENTIFICADO,,,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,MOTOCICLETA,22/04/2022,2022,ABRIL,VIERNES,4,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-252,V-2022-04-252-1,P-2022-04-252-1-1,LIMA,LIMA,RIMAC,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,VIGENTE,A III C,,,,REMOLCADOR,22/04/2022,2022,ABRIL,VIERNES,11,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-252,V-2022-04-252-2,P-2022-04-252-2-1,LIMA,LIMA,RIMAC,CONDUCTOR,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,VIGENTE,B,,,,MOTOCICLETA,22/04/2022,2022,ABRIL,VIERNES,11,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-61,V-2022-04-61-1,P-2022-04-61-1-1,CALLAO,CALLAO,CALLAO,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,36,MASCULINO,SI,VIGENTE,OTRO,NO,,SI,MOTOCICLETA,22/04/2022,2022,ABRIL,VIERNES,14,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,NO DAR PASO PREFERENTE AL PEATÓN,CARRETERA NACIONAL,PE-20,NACIONAL
A-2022-04-61,V-2022-04-61-2,P-2022-04-61-2-1,CALLAO,CALLAO,CALLAO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,58,MASCULINO,SI,VIGENTE,A III C,NO,,SI,REMOLCADOR,22/04/2022,2022,ABRIL,VIERNES,14,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,NO DAR PASO PREFERENTE AL PEATÓN,CARRETERA NACIONAL,PE-20,NACIONAL
A-2022-04-254,V-2022-04-254-1,P-2022-04-254-1-1,LIMA,LIMA,COMAS,CONDUCTOR,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,,,AUTOMÓVIL,24/04/2022,2022,ABRIL,DOMINGO,5,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-255,V-2022-04-255-1,P-2022-04-255-1-1,LIMA,LIMA,ATE,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,,MASCULINO,,FUGADO,FUGADO,,,,VEHICULO NO IDENTIFICADO,24/04/2022,2022,ABRIL,DOMINGO,6,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2022-04-255,V-2022-04-255-1,P-2022-04-255-1-2,LIMA,LIMA,ATE,PEATÓN,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,VEHICULO NO IDENTIFICADO,24/04/2022,2022,ABRIL,DOMINGO,6,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2022-04-256,V-2022-04-256-1,P-2022-04-256-1-1,LIMA,LIMA,PUENTE PIEDRA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,,NO INDICA,,FUGADO,FUGADO,,,,VEHICULO NO IDENTIFICADO,24/04/2022,2022,ABRIL,DOMINGO,12,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-256,V-2022-04-256-1,P-2022-04-256-1-2,LIMA,LIMA,PUENTE PIEDRA,PEATÓN,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,VEHICULO NO IDENTIFICADO,24/04/2022,2022,ABRIL,DOMINGO,12,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-257,V-2022-04-257-1,P-2022-04-257-1-1,LIMA,LIMA,COMAS,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,,,REMOLCADOR-SEMIREMOLQUE,24/04/2022,2022,ABRIL,DOMINGO,15,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-257,V-2022-04-257-1,P-2022-04-257-1-2,LIMA,LIMA,COMAS,PEATÓN,FALLECIDO,,,NO IDENTIFICADO,,,NO INDICA,,NO CONDUCTOR,NO CONDUCTOR,,,,REMOLCADOR-SEMIREMOLQUE,24/04/2022,2022,ABRIL,DOMINGO,15,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-257,V-2022-04-257-2,P-2022-04-257-2-1,LIMA,LIMA,COMAS,CONDUCTOR,NO SE CONOCE,,,NO IDENTIFICADO,,,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,,,AUTOMÓVIL,24/04/2022,2022,ABRIL,DOMINGO,15,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-259,V-2022-04-259-1,P-2022-04-259-1-1,LIMA,LIMA,LURIGANCHO,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,,NO INDICA,,FUGADO,FUGADO,,,,VEHICULO NO IDENTIFICADO,26/04/2022,2022,ABRIL,MARTES,6,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2022-04-259,V-2022-04-259-1,P-2022-04-259-1-2,LIMA,LIMA,LURIGANCHO,PEATÓN,FALLECIDO,,,NO IDENTIFICADO,,,NO INDICA,,NO CONDUCTOR,NO CONDUCTOR,,,,VEHICULO NO IDENTIFICADO,26/04/2022,2022,ABRIL,MARTES,6,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2022-04-260,V-2022-04-260-1,P-2022-04-260-1-1,LIMA,LIMA,SURQUILLO,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,SIN LICENCIA,SIN LICENCIA,,,,MOTOCICLETA,26/04/2022,2022,ABRIL,MARTES,10,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-260,V-2022-04-260-2,P-2022-04-260-2-1,LIMA,LIMA,SURQUILLO,CONDUCTOR,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,NO CORRESPONDE,NO CORRESPONDE,,,,BICICLETA,26/04/2022,2022,ABRIL,MARTES,10,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-203,V-2022-04-203-1,P-2022-04-203-1-1,LIMA,LIMA,CARABAYLLO,CONDUCTOR,NO SE CONOCE,,,IDENTIFICADO,,51,MASCULINO,,VIGENTE,B II C,,,,TRIMOTO PASAJERO,27/04/2022,2022,ABRIL,MIÉRCOLES,20,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-203,V-2022-04-203-1,P-2022-04-203-1-2,LIMA,LIMA,CARABAYLLO,PEATÓN,FALLECIDO,,,IDENTIFICADO,,78,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,TRIMOTO PASAJERO,27/04/2022,2022,ABRIL,MIÉRCOLES,20,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-04-261,V-2022-04-261-1,P-2022-04-261-1-1,LIMA,LIMA,LINCE,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,,,MINIBUS,28/04/2022,2022,ABRIL,JUEVES,16,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,PASAJE,NO CORRESPONDE,URBANO
A-2022-04-261,V-2022-04-261-2,P-2022-04-261-2-1,LIMA,LIMA,LINCE,CONDUCTOR,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,,,MOTOCICLETA,28/04/2022,2022,ABRIL,JUEVES,16,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,PASAJE,NO CORRESPONDE,URBANO
A-2022-04-262,V-2022-04-262-1,P-2022-04-262-1-1,LIMA,LIMA,LURIGANCHO,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,VENCIDA,A II B,,,,CAMIONETA RURAL,28/04/2022,2022,ABRIL,JUEVES,17,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA PROVINCIAL,LM-711,PROVINCIAL
A-2022-04-262,V-2022-04-262-2,P-2022-04-262-2-1,LIMA,LIMA,LURIGANCHO,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,VIGENTE,A II B,,,,REMOLCADOR,28/04/2022,2022,ABRIL,JUEVES,17,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA PROVINCIAL,LM-711,PROVINCIAL
A-2022-04-262,V-2022-04-262-3,P-2022-04-262-3-1,LIMA,LIMA,LURIGANCHO,CONDUCTOR,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,VIGENTE,A III A,,,,CAMIONETA RURAL,28/04/2022,2022,ABRIL,JUEVES,17,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA PROVINCIAL,LM-711,PROVINCIAL
A-2022-04-263,V-2022-04-263-1,P-2022-04-263-1-1,LIMA,LIMA,EL AGUSTINO,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,NO INDICA,,VIGENTE,A III C,,,,SEMIREMOLQUE,29/04/2022,2022,ABRIL,VIERNES,17,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-263,V-2022-04-263-2,P-2022-04-263-2-1,LIMA,LIMA,EL AGUSTINO,CONDUCTOR,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,SIN LICENCIA,SIN LICENCIA,,,,MOTOCICLETA,29/04/2022,2022,ABRIL,VIERNES,17,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2022-04-265,V-2022-04-265-1,P-2022-04-265-1-1,LIMA,LIMA,LURIGANCHO,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,VENCIDA,B,,,,MOTOCICLETA,29/04/2022,2022,ABRIL,VIERNES,21,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2022-04-265,V-2022-04-265-1,P-2022-04-265-1-2,LIMA,LIMA,LURIGANCHO,PEATÓN,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,MOTOCICLETA,29/04/2022,2022,ABRIL,VIERNES,21,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2022-04-266,V-2022-04-266-1,P-2022-04-266-1-1,LIMA,LIMA,PUNTA NEGRA,CONDUCTOR,ILESO,,,NO IDENTIFICADO,,,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,,,,CAMIÓN,30/04/2022,2022,ABRIL,SÁBADO,18,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-04-266,V-2022-04-266-1,P-2022-04-266-1-2,LIMA,LIMA,PUNTA NEGRA,PEATÓN,FALLECIDO,,,NO IDENTIFICADO,,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,CAMIÓN,30/04/2022,2022,ABRIL,SÁBADO,18,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2022-05-203,V-2022-05-203-1,P-2022-05-203-1-1,LIMA,LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,44,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,SI,NEGATIVO,NO,REMOLCADOR-SEMIREMOLQUE,02/05/2022,2022,MAYO,LUNES,15,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-203,V-2022-05-203-1,P-2022-05-203-1-2,LIMA,LIMA,LOS OLIVOS,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,72,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,SI,NEGATIVO,NO,REMOLCADOR-SEMIREMOLQUE,02/05/2022,2022,MAYO,LUNES,15,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-204,V-2022-05-204-1,P-2022-05-204-1-1,LIMA,LIMA,SANTA ANITA,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,19,MASCULINO,,SIN LICENCIA,SIN LICENCIA,SI,NEGATIVO,NO,MOTOCICLETA,02/05/2022,2022,MAYO,LUNES,15,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-204,V-2022-05-204-2,P-2022-05-204-2-1,LIMA,LIMA,SANTA ANITA,CONDUCTOR FUGADO,ILESO,,,IDENTIFICADO,OTRO,32,MASCULINO,,VENCIDA,A I,SI,NEGATIVO,NO,AUTOMÓVIL,02/05/2022,2022,MAYO,LUNES,15,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-223,V-2022-05-223-1,P-2022-05-223-1-1,CALLAO,CALLAO,VENTANILLA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,38,MASCULINO,SI,VIGENTE,A III C,NO,,SI,REMOLCADOR,04/05/2022,2022,MAYO,MIÉRCOLES,15,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,CARRETERA SIN CLASIFICAR,SIN CLASIFICAR,SIN CLASIFICAR
A-2022-05-223,V-2022-05-223-1,P-2022-05-223-1-2,CALLAO,CALLAO,VENTANILLA,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,48,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,NO,,SI,REMOLCADOR,04/05/2022,2022,MAYO,MIÉRCOLES,15,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,CARRETERA SIN CLASIFICAR,SIN CLASIFICAR,SIN CLASIFICAR
A-2022-05-220,V-2022-05-220-1,P-2022-05-220-1-1,CALLAO,CALLAO,CALLAO,CONDUCTOR,ILESO,,,IDENTIFICADO,VENEZUELA,20,MASCULINO,,SIN LICENCIA,SIN LICENCIA,NO,,SI,MOTOCICLETA,04/05/2022,2022,MAYO,MIÉRCOLES,20,ATROPELLO,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-220,V-2022-05-220-1,P-2022-05-220-1-2,CALLAO,CALLAO,CALLAO,PEATÓN,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,67,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,NO,,SI,MOTOCICLETA,04/05/2022,2022,MAYO,MIÉRCOLES,20,ATROPELLO,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-206,V-2022-05-206-1,P-2022-05-206-1-1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,22,MASCULINO,,SIN LICENCIA,SIN LICENCIA,SI,NEGATIVO,NO,MINIBUS,06/05/2022,2022,MAYO,VIERNES,13,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-206,V-2022-05-206-1,P-2022-05-206-1-2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,23,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,SI,NEGATIVO,NO,MINIBUS,06/05/2022,2022,MAYO,VIERNES,13,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-207,V-2022-05-207-1,P-2022-05-207-1-1,LIMA,LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,20,MASCULINO,,SIN DNI IDENTIFICADO,SIN DNI IDENTIFICADO,SI,NEGATIVO,NO,MOTOCICLETA,06/05/2022,2022,MAYO,VIERNES,20,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-207,V-2022-05-207-1,P-2022-05-207-1-2,LIMA,LIMA,SAN MARTIN DE PORRES,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,84,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,SI,NEGATIVO,NO,MOTOCICLETA,06/05/2022,2022,MAYO,VIERNES,20,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-208,V-2022-05-208-1,P-2022-05-208-1-1,LIMA,LIMA,SANTIAGO DE SURCO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,57,MASCULINO,SI,VIGENTE,A II B,SI,NEGATIVO,NO,AUTOMÓVIL,07/05/2022,2022,MAYO,SÁBADO,4,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-208,V-2022-05-208-1,P-2022-05-208-1-2,LIMA,LIMA,SANTIAGO DE SURCO,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,NO IDENTIFICADO,,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,SI,NEGATIVO,NO,AUTOMÓVIL,07/05/2022,2022,MAYO,SÁBADO,4,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2022-05-210,V-2022-05-210-1,P-2022-05-210-1-1,LIMA,LIMA,LA VICTORIA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,46,MASCULINO,,VENCIDA,A I,SI,NEGATIVO,NO,AUTOMÓVIL,08/05/2022,2022,MAYO,DOMINGO,2,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
